"Username","Stimuli.Cue","Stimuli.Answer","Stimuli.Stimuli.Notes","Response.JOL"
"662c0114735b9f2e17f0a8be","LITTER","TRASH","F",95
"662c0114735b9f2e17f0a8be","PANTS","COLLAR","M",0
"662c0114735b9f2e17f0a8be","TOOTH","HAIR","M",0
"662c0114735b9f2e17f0a8be","ROUGH","SILK","M",0
"662c0114735b9f2e17f0a8be","SUMMER","SNOW","M",0
"662c0114735b9f2e17f0a8be","FEUD","FIGHT","F",80
"662c0114735b9f2e17f0a8be","KING","VASE","U",0
"662c0114735b9f2e17f0a8be","SHELL","SHAKE","U",0
"662c0114735b9f2e17f0a8be","TEMPERATURE","MORNING","U",0
"662c0114735b9f2e17f0a8be","SIP","DRINK","F",90
"662c0114735b9f2e17f0a8be","BRIDGE","WATER","F",90
"662c0114735b9f2e17f0a8be","CHISEL","HAMMER","F",30
"662c0114735b9f2e17f0a8be","TRAP","CAVE","M",0
"662c0114735b9f2e17f0a8be","PILL","BOTTLE","F",50
"662c0114735b9f2e17f0a8be","VEHICLE","CHARM","U",0
"662c0114735b9f2e17f0a8be","HYGIENE","CLEAN","F",65
"662c0114735b9f2e17f0a8be","SICK","HIDE","U",0
"662c0114735b9f2e17f0a8be","AFFECTION","LOVE","F",95
"66469ef793a8127e49ca1992","ROOT","PLANT","F",15
"66469ef793a8127e49ca1992","ART","WOLF","U",0
"66469ef793a8127e49ca1992","MULE","DONKEY","F",20
"66469ef793a8127e49ca1992","VEHICLE","CHARM","U",0
"66469ef793a8127e49ca1992","NURSE","LAWYER","M",1
"66469ef793a8127e49ca1992","WAR","QUIET","M",0
"66469ef793a8127e49ca1992","ORCHID","FLOWER","F",30
"66469ef793a8127e49ca1992","CRY","BOTTLE","M",2
"66469ef793a8127e49ca1992","REALITY","ISLAND","M",1
"66469ef793a8127e49ca1992","SWAN","BIRD","F",15
"66469ef793a8127e49ca1992","DOCUMENT","PAPER","F",2
"66469ef793a8127e49ca1992","SIP","DRINK","F",13
"66469ef793a8127e49ca1992","PUSH","CLUTTER","U",0
"66469ef793a8127e49ca1992","DIETARY","SACK","U",0
"66469ef793a8127e49ca1992","BIRTHDAY","PIE","M",3
"66469ef793a8127e49ca1992","INCENSE","SMELL","F",2
"66469ef793a8127e49ca1992","OVEN","BASKET","M",5
"66469ef793a8127e49ca1992","TEMPERATURE","MORNING","U",1
"66469ef793a8127e49ca1992","WAGE","MONEY","F",10
"66469ef793a8127e49ca1992","HARD","COTTON","M",0
"66469ef793a8127e49ca1992","AFFECTION","LOVE","F",28
"66469ef793a8127e49ca1992","PANTS","COLLAR","M",0
"66469ef793a8127e49ca1992","CREDIT","CARD","F",50
"66469ef793a8127e49ca1992","ROUGH","SILK","M",0
"66469ef793a8127e49ca1992","RAZOR","MUSCLE","M",0
"66469ef793a8127e49ca1992","CAKE","HAND","U",0
"66469ef793a8127e49ca1992","CHOP","CUT","F",69
"66469ef793a8127e49ca1992","LEASE","TOIL","U",0
"66469ef793a8127e49ca1992","MIRROR","MAROON","U",0
"66469ef793a8127e49ca1992","MEAT","KEYS","U",0
"66469ef793a8127e49ca1992","BLAZE","FIRE","F",85
"66469ef793a8127e49ca1992","GIVE","STEAK","U",0
"66469ef793a8127e49ca1992","BEACH","BOX","M",1
"66469ef793a8127e49ca1992","SCHOOL","STOP","M",0
"66469ef793a8127e49ca1992","SCALP","HEAD","F",90
"66469ef793a8127e49ca1992","CIRCLE","DANCE","M",0
"66469ef793a8127e49ca1992","RAKE","SEED","M",5
"66469ef793a8127e49ca1992","HORNET","STING","F",85
"66469ef793a8127e49ca1992","WASP","BUG","F",90
"66469ef793a8127e49ca1992","HERD","COW","F",45
"66469ef793a8127e49ca1992","SOON","BELT","U",0
"66469ef793a8127e49ca1992","HYGIENE","CLEAN","F",85
"66469ef793a8127e49ca1992","CEILING","CARPET","M",0
"66469ef793a8127e49ca1992","TUNA","FISH","F",95
"66469ef793a8127e49ca1992","WORD","SENTENCE","F",34
"66469ef793a8127e49ca1992","WEDDING","FINGER","M",10
"66469ef793a8127e49ca1992","SUGAR","RIDDLE","U",0
"66469ef793a8127e49ca1992","GRILL","THIGH","M",0
"66469ef793a8127e49ca1992","FEUD","FIGHT","F",90
"66469ef793a8127e49ca1992","KING","VASE","U",0
"66469ef793a8127e49ca1992","CHILL","COLD","F",95
"66469ef793a8127e49ca1992","FUZZY","BANG","U",0
"66469ef793a8127e49ca1992","BRIDGE","WATER","F",70
"66469ef793a8127e49ca1992","STRETCH","CLOTH","U",35
"66469ef793a8127e49ca1992","PILL","BOTTLE","F",60
"66469ef793a8127e49ca1992","ARTERY","BRONZE","U",0
"66469ef793a8127e49ca1992","VALLEY","PEAK","M",19
"66469ef793a8127e49ca1992","STRONG","ACCIDENT","U",0
"66469ef793a8127e49ca1992","HORSE","WHEEL","M",0
"66469ef793a8127e49ca1992","KEYS","ROD","U",0
"66469ef793a8127e49ca1992","TRAP","CAVE","M",0
"66469ef793a8127e49ca1992","SIGN","TICK","U",0
"66469ef793a8127e49ca1992","MIRROR","CHILDREN","U",0
"66469ef793a8127e49ca1992","LION","STRIPES","M",0
"66469ef793a8127e49ca1992","CHERRY","RED","F",90
"66469ef793a8127e49ca1992","HEAVY","FEATHER","M",0
"66469ef793a8127e49ca1992","DEATH","BUSINESS","U",0
"66469ef793a8127e49ca1992","BOTH","OUNCE","U",0
"66469ef793a8127e49ca1992","BAT","BOUNCE","M",0
"66469ef793a8127e49ca1992","SICK","HIDE","U",0
"66469ef793a8127e49ca1992","SHELL","SHAKE","U",0
"66469ef793a8127e49ca1992","EYES","SMELL","M",0
"66469ef793a8127e49ca1992","LITTER","TRASH","F",70
"66469ef793a8127e49ca1992","TREE","SYRUP","M",5
"66469ef793a8127e49ca1992","WINDOW","KNOB","M",0
"66469ef793a8127e49ca1992","MAZE","PHONE","U",0
"66469ef793a8127e49ca1992","LEAGUE","BASEBALL","F",10
"66469ef793a8127e49ca1992","ATTIRE","CLOTHES","F",87
"66469ef793a8127e49ca1992","SUMMER","SNOW","M",4
"66469ef793a8127e49ca1992","DAY","DARK","M",9
"66469ef793a8127e49ca1992","NAP","SLEEP","F",98
"66469ef793a8127e49ca1992","BENCH","HORN","U",0
"66469ef793a8127e49ca1992","SOAP","DRINK","M",0
"66469ef793a8127e49ca1992","CRACKLE","ELECTION","U",0
"66469ef793a8127e49ca1992","CHISEL","HAMMER","F",10
"66469ef793a8127e49ca1992","HAPPY","CAR","U",0
"66469ef793a8127e49ca1992","LISTEN","FICTION","U",0
"66469ef793a8127e49ca1992","CASH","STUDY","U",0
"66469ef793a8127e49ca1992","CACTUS","PLANT","F",10
"66469ef793a8127e49ca1992","TOOTH","HAIR","M",0
"664770af0e8f4c4cc2b8a6e8","SWAN","BIRD","F",15
"664770af0e8f4c4cc2b8a6e8","CAKE","HAND","U",5
"664770af0e8f4c4cc2b8a6e8","ROOT","PLANT","F",20
"664770af0e8f4c4cc2b8a6e8","ARTERY","BRONZE","U",0
"664770af0e8f4c4cc2b8a6e8","VALLEY","PEAK","M",50
"664770af0e8f4c4cc2b8a6e8","ORCHID","FLOWER","F",20
"664770af0e8f4c4cc2b8a6e8","GIVE","STEAK","U",0
"664770af0e8f4c4cc2b8a6e8","CREDIT","CARD","F",80
"664770af0e8f4c4cc2b8a6e8","INCENSE","SMELL","F",60
"664770af0e8f4c4cc2b8a6e8","DEATH","BUSINESS","U",5
"664770af0e8f4c4cc2b8a6e8","BIRTHDAY","PIE","M",50
"664770af0e8f4c4cc2b8a6e8","WEDDING","FINGER","M",75
"664770af0e8f4c4cc2b8a6e8","CHERRY","RED","F",75
"664770af0e8f4c4cc2b8a6e8","SHELL","SHAKE","U",0
"664770af0e8f4c4cc2b8a6e8","BAT","BOUNCE","M",0
"664770af0e8f4c4cc2b8a6e8","KEYS","ROD","U",0
"664770af0e8f4c4cc2b8a6e8","HARD","COTTON","M",0
"664770af0e8f4c4cc2b8a6e8","WAGE","MONEY","F",70
"664770af0e8f4c4cc2b8a6e8","LEAGUE","BASEBALL","F",70
"664770af0e8f4c4cc2b8a6e8","FEUD","FIGHT","F",80
"664770af0e8f4c4cc2b8a6e8","TUNA","FISH","F",77
"664770af0e8f4c4cc2b8a6e8","ROUGH","SILK","M",0
"664770af0e8f4c4cc2b8a6e8","HEAVY","FEATHER","M",5
"664770af0e8f4c4cc2b8a6e8","HYGIENE","CLEAN","F",75
"664770af0e8f4c4cc2b8a6e8","HAPPY","CAR","U",0
"664770af0e8f4c4cc2b8a6e8","CRY","BOTTLE","M",50
"664770af0e8f4c4cc2b8a6e8","TOOTH","HAIR","M",10
"664770af0e8f4c4cc2b8a6e8","PUSH","CLUTTER","U",0
"664770af0e8f4c4cc2b8a6e8","SIP","DRINK","F",75
"664770af0e8f4c4cc2b8a6e8","STRETCH","CLOTH","U",50
"664770af0e8f4c4cc2b8a6e8","PANTS","COLLAR","M",10
"664770af0e8f4c4cc2b8a6e8","SCALP","HEAD","F",75
"664770af0e8f4c4cc2b8a6e8","LITTER","TRASH","F",80
"664770af0e8f4c4cc2b8a6e8","STRONG","ACCIDENT","U",0
"664770af0e8f4c4cc2b8a6e8","CHOP","CUT","F",75
"664770af0e8f4c4cc2b8a6e8","CEILING","CARPET","M",5
"664770af0e8f4c4cc2b8a6e8","SUGAR","RIDDLE","U",0
"664770af0e8f4c4cc2b8a6e8","TRAP","CAVE","M",NA
"664770af0e8f4c4cc2b8a6e8","FUZZY","BANG","U",0
"664770af0e8f4c4cc2b8a6e8","REALITY","ISLAND","M",0
"664770af0e8f4c4cc2b8a6e8","HORNET","STING","F",68
"664770af0e8f4c4cc2b8a6e8","ATTIRE","CLOTHES","F",95
"664770af0e8f4c4cc2b8a6e8","RAKE","SEED","M",0
"664770af0e8f4c4cc2b8a6e8","NAP","SLEEP","F",90
"664770af0e8f4c4cc2b8a6e8","DOCUMENT","PAPER","F",90
"664770af0e8f4c4cc2b8a6e8","WINDOW","KNOB","M",5
"664770af0e8f4c4cc2b8a6e8","CRACKLE","ELECTION","U",0
"664770af0e8f4c4cc2b8a6e8","SICK","HIDE","U",0
"664770af0e8f4c4cc2b8a6e8","MIRROR","MAROON","U",0
"664770af0e8f4c4cc2b8a6e8","SCHOOL","STOP","M",15
"664770af0e8f4c4cc2b8a6e8","SUMMER","SNOW","M",40
"664770af0e8f4c4cc2b8a6e8","CHILL","COLD","F",80
"664770af0e8f4c4cc2b8a6e8","SIGN","TICK","U",0
"664770af0e8f4c4cc2b8a6e8","TREE","SYRUP","M",50
"664770af0e8f4c4cc2b8a6e8","OVEN","BASKET","M",5
"664770af0e8f4c4cc2b8a6e8","RAZOR","MUSCLE","M",0
"664770af0e8f4c4cc2b8a6e8","WASP","BUG","F",20
"664770af0e8f4c4cc2b8a6e8","BLAZE","FIRE","F",65
"664770af0e8f4c4cc2b8a6e8","BEACH","BOX","M",0
"664770af0e8f4c4cc2b8a6e8","GRILL","THIGH","M",5
"664770af0e8f4c4cc2b8a6e8","SOAP","DRINK","M",0
"664770af0e8f4c4cc2b8a6e8","BENCH","HORN","U",0
"664770af0e8f4c4cc2b8a6e8","PILL","BOTTLE","F",50
"664770af0e8f4c4cc2b8a6e8","KING","VASE","U",0
"664770af0e8f4c4cc2b8a6e8","DIETARY","SACK","U",0
"664770af0e8f4c4cc2b8a6e8","CASH","STUDY","U",0
"664770af0e8f4c4cc2b8a6e8","DAY","DARK","M",5
"664770af0e8f4c4cc2b8a6e8","CIRCLE","DANCE","M",5
"664770af0e8f4c4cc2b8a6e8","MAZE","PHONE","U",0
"664770af0e8f4c4cc2b8a6e8","LISTEN","FICTION","U",0
"664770af0e8f4c4cc2b8a6e8","LEASE","TOIL","U",0
"664770af0e8f4c4cc2b8a6e8","ART","WOLF","U",0
"664770af0e8f4c4cc2b8a6e8","SOON","BELT","U",0
"664770af0e8f4c4cc2b8a6e8","WAR","QUIET","M",5
"664770af0e8f4c4cc2b8a6e8","CHISEL","HAMMER","F",25
"664770af0e8f4c4cc2b8a6e8","BRIDGE","WATER","F",5
"664770af0e8f4c4cc2b8a6e8","LION","STRIPES","M",0
"664770af0e8f4c4cc2b8a6e8","AFFECTION","LOVE","F",70
"664770af0e8f4c4cc2b8a6e8","VEHICLE","CHARM","U",0
"664770af0e8f4c4cc2b8a6e8","HERD","COW","F",75
"664770af0e8f4c4cc2b8a6e8","MULE","DONKEY","F",80
"664770af0e8f4c4cc2b8a6e8","EYES","SMELL","M",0
"664770af0e8f4c4cc2b8a6e8","NURSE","LAWYER","M",5
"664770af0e8f4c4cc2b8a6e8","WORD","SENTENCE","F",45
"664770af0e8f4c4cc2b8a6e8","HORSE","WHEEL","M",1
"664770af0e8f4c4cc2b8a6e8","TEMPERATURE","MORNING","U",2
"664770af0e8f4c4cc2b8a6e8","MIRROR","CHILDREN","U",0
"664770af0e8f4c4cc2b8a6e8","MEAT","KEYS","U",0
"664770af0e8f4c4cc2b8a6e8","CACTUS","PLANT","F",12
"664770af0e8f4c4cc2b8a6e8","BOTH","OUNCE","U",0
"664baf19caa32cbba8ef3719","SICK","HIDE","U",20
"664baf19caa32cbba8ef3719","RAZOR","MUSCLE","M",10
"664baf19caa32cbba8ef3719","CRACKLE","ELECTION","U",3
"664baf19caa32cbba8ef3719","ROUGH","SILK","M",10
"664baf19caa32cbba8ef3719","BAT","BOUNCE","M",10
"664baf19caa32cbba8ef3719","DIETARY","SACK","U",1
"664baf19caa32cbba8ef3719","SOAP","DRINK","M",0
"664baf19caa32cbba8ef3719","CIRCLE","DANCE","M",40
"664baf19caa32cbba8ef3719","CASH","STUDY","U",60
"664baf19caa32cbba8ef3719","TRAP","CAVE","M",60
"664baf19caa32cbba8ef3719","HARD","COTTON","M",0
"664baf19caa32cbba8ef3719","ATTIRE","CLOTHES","F",100
"664baf19caa32cbba8ef3719","PUSH","CLUTTER","U",1
"664baf19caa32cbba8ef3719","HORNET","STING","F",90
"664baf19caa32cbba8ef3719","CREDIT","CARD","F",98
"664baf19caa32cbba8ef3719","LION","STRIPES","M",1
"664baf19caa32cbba8ef3719","CAKE","HAND","U",1
"664baf19caa32cbba8ef3719","WEDDING","FINGER","M",50
"664baf19caa32cbba8ef3719","TOOTH","HAIR","M",1
"664baf19caa32cbba8ef3719","TUNA","FISH","F",97
"664baf19caa32cbba8ef3719","WASP","BUG","F",90
"664baf19caa32cbba8ef3719","MIRROR","CHILDREN","U",50
"664baf19caa32cbba8ef3719","BLAZE","FIRE","F",80
"664baf19caa32cbba8ef3719","BENCH","HORN","U",50
"664baf19caa32cbba8ef3719","INCENSE","SMELL","F",80
"664baf19caa32cbba8ef3719","PANTS","COLLAR","M",50
"664baf19caa32cbba8ef3719","TEMPERATURE","MORNING","U",30
"664baf19caa32cbba8ef3719","MULE","DONKEY","F",97
"664baf19caa32cbba8ef3719","HYGIENE","CLEAN","F",99
"664baf19caa32cbba8ef3719","SIP","DRINK","F",99
"664baf19caa32cbba8ef3719","VEHICLE","CHARM","U",10
"664baf19caa32cbba8ef3719","SWAN","BIRD","F",70
"664baf19caa32cbba8ef3719","EYES","SMELL","M",0
"664baf19caa32cbba8ef3719","TREE","SYRUP","M",60
"664baf19caa32cbba8ef3719","SUMMER","SNOW","M",80
"664baf19caa32cbba8ef3719","DAY","DARK","M",90
"664baf19caa32cbba8ef3719","STRETCH","CLOTH","U",70
"664baf19caa32cbba8ef3719","SCHOOL","STOP","M",50
"664baf19caa32cbba8ef3719","HORSE","WHEEL","M",0
"664baf19caa32cbba8ef3719","CRY","BOTTLE","M",30
"664baf19caa32cbba8ef3719","DOCUMENT","PAPER","F",70
"664baf19caa32cbba8ef3719","WINDOW","KNOB","M",3
"664baf19caa32cbba8ef3719","FEUD","FIGHT","F",70
"664baf19caa32cbba8ef3719","WORD","SENTENCE","F",75
"664baf19caa32cbba8ef3719","LEAGUE","BASEBALL","F",80
"664baf19caa32cbba8ef3719","REALITY","ISLAND","M",40
"664baf19caa32cbba8ef3719","ART","WOLF","U",4
"664baf19caa32cbba8ef3719","ROOT","PLANT","F",30
"664baf19caa32cbba8ef3719","BRIDGE","WATER","F",95
"664baf19caa32cbba8ef3719","RAKE","SEED","M",5
"664baf19caa32cbba8ef3719","CHERRY","RED","F",80
"664baf19caa32cbba8ef3719","CEILING","CARPET","M",30
"664baf19caa32cbba8ef3719","MIRROR","MAROON","U",1
"664baf19caa32cbba8ef3719","HEAVY","FEATHER","M",30
"664baf19caa32cbba8ef3719","ORCHID","FLOWER","F",79
"664baf19caa32cbba8ef3719","HERD","COW","F",40
"664baf19caa32cbba8ef3719","BEACH","BOX","M",2
"664baf19caa32cbba8ef3719","CACTUS","PLANT","F",60
"664baf19caa32cbba8ef3719","STRONG","ACCIDENT","U",0
"664baf19caa32cbba8ef3719","WAGE","MONEY","F",99
"664baf19caa32cbba8ef3719","KEYS","ROD","U",1
"664baf19caa32cbba8ef3719","ARTERY","BRONZE","U",0
"664baf19caa32cbba8ef3719","SCALP","HEAD","F",99
"664baf19caa32cbba8ef3719","PILL","BOTTLE","F",70
"664baf19caa32cbba8ef3719","LISTEN","FICTION","U",0
"664baf19caa32cbba8ef3719","WAR","QUIET","M",0
"664baf19caa32cbba8ef3719","CHOP","CUT","F",80
"664baf19caa32cbba8ef3719","SUGAR","RIDDLE","U",0
"664baf19caa32cbba8ef3719","VALLEY","PEAK","M",50
"664baf19caa32cbba8ef3719","AFFECTION","LOVE","F",99
"664baf19caa32cbba8ef3719","SIGN","TICK","U",1
"664baf19caa32cbba8ef3719","KING","VASE","U",1
"664baf19caa32cbba8ef3719","NURSE","LAWYER","M",40
"664baf19caa32cbba8ef3719","FUZZY","BANG","U",1
"664baf19caa32cbba8ef3719","CHISEL","HAMMER","F",50
"664baf19caa32cbba8ef3719","CHILL","COLD","F",90
"664baf19caa32cbba8ef3719","DEATH","BUSINESS","U",10
"664baf19caa32cbba8ef3719","GIVE","STEAK","U",1
"664baf19caa32cbba8ef3719","BOTH","OUNCE","U",1
"664baf19caa32cbba8ef3719","SHELL","SHAKE","U",1
"664baf19caa32cbba8ef3719","LITTER","TRASH","F",89
"664baf19caa32cbba8ef3719","BIRTHDAY","PIE","M",15
"664baf19caa32cbba8ef3719","SOON","BELT","U",2
"664baf19caa32cbba8ef3719","HAPPY","CAR","U",30
"664baf19caa32cbba8ef3719","NAP","SLEEP","F",90
"664baf19caa32cbba8ef3719","OVEN","BASKET","M",5
"664baf19caa32cbba8ef3719","MAZE","PHONE","U",2
"664baf19caa32cbba8ef3719","GRILL","THIGH","M",5
"664baf19caa32cbba8ef3719","LEASE","TOIL","U",2
"664baf19caa32cbba8ef3719","MEAT","KEYS","U",0
"665288637afb1c6f9ef2d257","EYES","SMELL","M",0
"665288637afb1c6f9ef2d257","STRONG","ACCIDENT","U",0
"665288637afb1c6f9ef2d257","ROOT","PLANT","F",25
"665288637afb1c6f9ef2d257","VEHICLE","CHARM","U",0
"665288637afb1c6f9ef2d257","LEAGUE","BASEBALL","F",60
"665288637afb1c6f9ef2d257","LITTER","TRASH","F",85
"665288637afb1c6f9ef2d257","SWAN","BIRD","F",78
"665288637afb1c6f9ef2d257","TRAP","CAVE","M",21
"665288637afb1c6f9ef2d257","TREE","SYRUP","M",5
"665288637afb1c6f9ef2d257","ROUGH","SILK","M",0
"665288637afb1c6f9ef2d257","HYGIENE","CLEAN","F",97
"665288637afb1c6f9ef2d257","HARD","COTTON","M",0
"665288637afb1c6f9ef2d257","OVEN","BASKET","M",3
"665288637afb1c6f9ef2d257","BENCH","HORN","U",0
"665288637afb1c6f9ef2d257","CAKE","HAND","U",0
"665288637afb1c6f9ef2d257","RAKE","SEED","M",0
"665288637afb1c6f9ef2d257","RAZOR","MUSCLE","M",0
"665288637afb1c6f9ef2d257","DEATH","BUSINESS","U",0
"665288637afb1c6f9ef2d257","CIRCLE","DANCE","M",2
"665288637afb1c6f9ef2d257","CEILING","CARPET","M",0
"665288637afb1c6f9ef2d257","CRACKLE","ELECTION","U",0
"665288637afb1c6f9ef2d257","BEACH","BOX","M",0
"665288637afb1c6f9ef2d257","BRIDGE","WATER","F",11
"665288637afb1c6f9ef2d257","PANTS","COLLAR","M",4
"665288637afb1c6f9ef2d257","KING","VASE","U",0
"665288637afb1c6f9ef2d257","BAT","BOUNCE","M",0
"665288637afb1c6f9ef2d257","SCHOOL","STOP","M",15
"665288637afb1c6f9ef2d257","SUMMER","SNOW","M",0
"665288637afb1c6f9ef2d257","CHILL","COLD","F",55
"665288637afb1c6f9ef2d257","WASP","BUG","F",98
"665288637afb1c6f9ef2d257","NURSE","LAWYER","M",10
"665288637afb1c6f9ef2d257","CACTUS","PLANT","F",88
"665288637afb1c6f9ef2d257","WEDDING","FINGER","M",45
"665288637afb1c6f9ef2d257","STRETCH","CLOTH","U",20
"665288637afb1c6f9ef2d257","CHERRY","RED","F",85
"665288637afb1c6f9ef2d257","DOCUMENT","PAPER","F",80
"665288637afb1c6f9ef2d257","CHISEL","HAMMER","F",85
"665288637afb1c6f9ef2d257","HORSE","WHEEL","M",15
"665288637afb1c6f9ef2d257","PILL","BOTTLE","F",23
"665288637afb1c6f9ef2d257","BOTH","OUNCE","U",0
"665288637afb1c6f9ef2d257","DAY","DARK","M",5
"665288637afb1c6f9ef2d257","FUZZY","BANG","U",0
"665288637afb1c6f9ef2d257","LEASE","TOIL","U",0
"665288637afb1c6f9ef2d257","MAZE","PHONE","U",0
"665288637afb1c6f9ef2d257","LISTEN","FICTION","U",0
"665288637afb1c6f9ef2d257","MEAT","KEYS","U",0
"665288637afb1c6f9ef2d257","BIRTHDAY","PIE","M",10
"665288637afb1c6f9ef2d257","CREDIT","CARD","F",100
"665288637afb1c6f9ef2d257","VALLEY","PEAK","M",40
"665288637afb1c6f9ef2d257","WORD","SENTENCE","F",59
"665288637afb1c6f9ef2d257","HERD","COW","F",38
"665288637afb1c6f9ef2d257","REALITY","ISLAND","M",0
"665288637afb1c6f9ef2d257","TUNA","FISH","F",98
"665288637afb1c6f9ef2d257","WINDOW","KNOB","M",7
"665288637afb1c6f9ef2d257","PUSH","CLUTTER","U",0
"665288637afb1c6f9ef2d257","ARTERY","BRONZE","U",0
"665288637afb1c6f9ef2d257","FEUD","FIGHT","F",75
"665288637afb1c6f9ef2d257","HAPPY","CAR","U",0
"665288637afb1c6f9ef2d257","SIP","DRINK","F",86
"665288637afb1c6f9ef2d257","SCALP","HEAD","F",90
"665288637afb1c6f9ef2d257","MULE","DONKEY","F",80
"665288637afb1c6f9ef2d257","KEYS","ROD","U",0
"665288637afb1c6f9ef2d257","MIRROR","MAROON","U",0
"665288637afb1c6f9ef2d257","SHELL","SHAKE","U",0
"665288637afb1c6f9ef2d257","GIVE","STEAK","U",0
"665288637afb1c6f9ef2d257","TOOTH","HAIR","M",2
"665288637afb1c6f9ef2d257","CHOP","CUT","F",80
"665288637afb1c6f9ef2d257","INCENSE","SMELL","F",85
"665288637afb1c6f9ef2d257","ATTIRE","CLOTHES","F",9
"665288637afb1c6f9ef2d257","AFFECTION","LOVE","F",98
"665288637afb1c6f9ef2d257","CASH","STUDY","U",0
"665288637afb1c6f9ef2d257","BLAZE","FIRE","F",80
"665288637afb1c6f9ef2d257","WAR","QUIET","M",0
"665288637afb1c6f9ef2d257","WAGE","MONEY","F",40
"665288637afb1c6f9ef2d257","SIGN","TICK","U",0
"665288637afb1c6f9ef2d257","ORCHID","FLOWER","F",95
"665288637afb1c6f9ef2d257","SICK","HIDE","U",0
"665288637afb1c6f9ef2d257","GRILL","THIGH","M",5
"665288637afb1c6f9ef2d257","TEMPERATURE","MORNING","U",2
"665288637afb1c6f9ef2d257","ART","WOLF","U",0
"665288637afb1c6f9ef2d257","CRY","BOTTLE","M",0
"665288637afb1c6f9ef2d257","DIETARY","SACK","U",0
"665288637afb1c6f9ef2d257","HEAVY","FEATHER","M",0
"665288637afb1c6f9ef2d257","SOON","BELT","U",0
"665288637afb1c6f9ef2d257","MIRROR","CHILDREN","U",0
"665288637afb1c6f9ef2d257","LION","STRIPES","M",5
"665288637afb1c6f9ef2d257","SUGAR","RIDDLE","U",0
"665288637afb1c6f9ef2d257","HORNET","STING","F",12
"665288637afb1c6f9ef2d257","SOAP","DRINK","M",0
"665288637afb1c6f9ef2d257","NAP","SLEEP","F",99
"66622a784a9e6c43497fc064","MIRROR","MAROON","U",20
"66622a784a9e6c43497fc064","CASH","STUDY","U",25
"66622a784a9e6c43497fc064","MAZE","PHONE","U",15
"66622a784a9e6c43497fc064","CEILING","CARPET","M",30
"66622a784a9e6c43497fc064","LISTEN","FICTION","U",33
"66622a784a9e6c43497fc064","CHILL","COLD","F",75
"66622a784a9e6c43497fc064","CHERRY","RED","F",70
"66622a784a9e6c43497fc064","SUGAR","RIDDLE","U",10
"66622a784a9e6c43497fc064","PUSH","CLUTTER","U",10
"66622a784a9e6c43497fc064","LEASE","TOIL","U",15
"66622a784a9e6c43497fc064","HYGIENE","CLEAN","F",70
"66622a784a9e6c43497fc064","ROOT","PLANT","F",55
"66622a784a9e6c43497fc064","VEHICLE","CHARM","U",15
"66622a784a9e6c43497fc064","REALITY","ISLAND","M",15
"66622a784a9e6c43497fc064","TREE","SYRUP","M",21
"66622a784a9e6c43497fc064","SIP","DRINK","F",68
"66622a784a9e6c43497fc064","BOTH","OUNCE","U",15
"66622a784a9e6c43497fc064","ROUGH","SILK","M",10
"66622a784a9e6c43497fc064","HERD","COW","F",57
"66622a784a9e6c43497fc064","GIVE","STEAK","U",5
"66622a784a9e6c43497fc064","CRY","BOTTLE","M",15
"66622a784a9e6c43497fc064","LION","STRIPES","M",2
"66622a784a9e6c43497fc064","LEAGUE","BASEBALL","F",46
"66622a784a9e6c43497fc064","SUMMER","SNOW","M",52
"66622a784a9e6c43497fc064","HARD","COTTON","M",15
"66622a784a9e6c43497fc064","WAGE","MONEY","F",76
"66622a784a9e6c43497fc064","BEACH","BOX","M",16
"66622a784a9e6c43497fc064","LITTER","TRASH","F",81
"66622a784a9e6c43497fc064","SCALP","HEAD","F",79
"66622a784a9e6c43497fc064","TRAP","CAVE","M",22
"66622a784a9e6c43497fc064","HORSE","WHEEL","M",24
"66622a784a9e6c43497fc064","RAKE","SEED","M",18
"66622a784a9e6c43497fc064","HEAVY","FEATHER","M",20
"66622a784a9e6c43497fc064","AFFECTION","LOVE","F",79
"66622a784a9e6c43497fc064","RAZOR","MUSCLE","M",17
"66622a784a9e6c43497fc064","GRILL","THIGH","M",15
"66622a784a9e6c43497fc064","CRACKLE","ELECTION","U",10
"66622a784a9e6c43497fc064","SICK","HIDE","U",18
"66622a784a9e6c43497fc064","ATTIRE","CLOTHES","F",78
"66622a784a9e6c43497fc064","BLAZE","FIRE","F",88
"66622a784a9e6c43497fc064","EYES","SMELL","M",30
"66622a784a9e6c43497fc064","WASP","BUG","F",44
"66622a784a9e6c43497fc064","DIETARY","SACK","U",17
"66622a784a9e6c43497fc064","SCHOOL","STOP","M",19
"66622a784a9e6c43497fc064","DEATH","BUSINESS","U",15
"66622a784a9e6c43497fc064","CHOP","CUT","F",87
"66622a784a9e6c43497fc064","BENCH","HORN","U",15
"66622a784a9e6c43497fc064","SWAN","BIRD","F",70
"66622a784a9e6c43497fc064","SIGN","TICK","U",15
"66622a784a9e6c43497fc064","FEUD","FIGHT","F",81
"66622a784a9e6c43497fc064","STRETCH","CLOTH","U",17
"66622a784a9e6c43497fc064","CREDIT","CARD","F",67
"66622a784a9e6c43497fc064","NAP","SLEEP","F",88
"66622a784a9e6c43497fc064","PANTS","COLLAR","M",14
"66622a784a9e6c43497fc064","ART","WOLF","U",15
"66622a784a9e6c43497fc064","BRIDGE","WATER","F",52
"66622a784a9e6c43497fc064","WINDOW","KNOB","M",33
