"id","Encoding_Group","Block","Direction","Response.RT","Scored","experiment"
"M20330209_AS","JOL","Study1","F",2614,100,"Ex2B"
"M20333917ER","JOL","Study1","F",3650,0,"Ex2B"
"M20334575","JOL","Study1","F",3567,0,"Ex2B"
"M20334855_nic","JOL","Study1","F",17361,100,"Ex2B"
"M20339554_set","JOL","Study1","F",3085,100,"Ex2B"
"M20339918","JOL","Study1","F",4951,0,"Ex2B"
"M20340839DE","JOL","Study1","F",3784,100,"Ex2B"
"M20341291_ymb","JOL","Study1","F",3760,0,"Ex2B"
"M20342004_AO","JOL","Study1","F",13132,0,"Ex2B"
"M20343663_rro","JOL","Study1","F",3820,0,"Ex2B"
"M20353264_sml","JOL","Study1","F",5966,100,"Ex2B"
"20343281EA","JOL","Study1","M",13022,0,"Ex2B"
"20346666jts","JOL","Study1","M",2352,0,"Ex2B"
"M20278923!AJP","JOL","Study1","M",3408,0,"Ex2B"
"M20287742_NT","JOL","Study1","M",3395,0,"Ex2B"
"M20302746LAA","JOL","Study1","M",1925,0,"Ex2B"
"M20302936IB","JOL","Study1","M",10490,100,"Ex2B"
"M20316781_bmd","JOL","Study1","M",7505,0,"Ex2B"
"M20317842","JOL","Study1","M",4798,0,"Ex2B"
"M20330209_AS","JOL","Study1","M",5049,100,"Ex2B"
"M20333917ER","JOL","Study1","M",6029,0,"Ex2B"
"M20334575","JOL","Study1","M",6743,0,"Ex2B"
"M20334855_nic","JOL","Study1","M",7948,0,"Ex2B"
"M20339554_set","JOL","Study1","M",3527,0,"Ex2B"
"M20339918","JOL","Study1","M",7527,100,"Ex2B"
"M20340839DE","JOL","Study1","M",5801,0,"Ex2B"
"M20341291_ymb","JOL","Study1","M",5614,0,"Ex2B"
"M20342004_AO","JOL","Study1","M",3098,0,"Ex2B"
"M20343663_rro","JOL","Study1","M",3211,0,"Ex2B"
"M20353264_sml","JOL","Study1","M",5017,100,"Ex2B"
"20343281EA","JOL","Study1","U",5967,0,"Ex2B"
"20346666jts","JOL","Study1","U",1726,0,"Ex2B"
"M20278923!AJP","JOL","Study1","U",3878,100,"Ex2B"
"M20287742_NT","JOL","Study1","U",2575,0,"Ex2B"
"M20302746LAA","JOL","Study1","U",3029,0,"Ex2B"
"M20302936IB","JOL","Study1","U",4838,0,"Ex2B"
"M20316781_bmd","JOL","Study1","U",1857,0,"Ex2B"
"M20317842","JOL","Study1","U",3050,0,"Ex2B"
"M20330209_AS","JOL","Study1","U",3669,100,"Ex2B"
"M20333917ER","JOL","Study1","U",3790,0,"Ex2B"
"M20334575","JOL","Study1","U",11425,100,"Ex2B"
"M20334855_nic","JOL","Study1","U",9653,0,"Ex2B"
"M20339554_set","JOL","Study1","U",4020,0,"Ex2B"
"M20339918","JOL","Study1","U",9261,0,"Ex2B"
"M20340839DE","JOL","Study1","U",4603,0,"Ex2B"
"M20341291_ymb","JOL","Study1","U",6124,0,"Ex2B"
"M20342004_AO","JOL","Study1","U",2697,0,"Ex2B"
"M20343663_rro","JOL","Study1","U",4427,0,"Ex2B"
"M20353264_sml","JOL","Study1","U",3090,0,"Ex2B"
"20343281EA","JOL","Study1","M",5774,100,"Ex2B"
"20346666jts","JOL","Study1","M",2962,0,"Ex2B"
"M20278923!AJP","JOL","Study1","M",3099,100,"Ex2B"
"M20287742_NT","JOL","Study1","M",2881,0,"Ex2B"
"M20302746LAA","JOL","Study1","M",4684,0,"Ex2B"
"M20302936IB","JOL","Study1","M",9667,0,"Ex2B"
"M20316781_bmd","JOL","Study1","M",4187,0,"Ex2B"
"M20317842","JOL","Study1","M",3178,0,"Ex2B"
"M20330209_AS","JOL","Study1","M",2577,100,"Ex2B"
"M20333917ER","JOL","Study1","M",3216,100,"Ex2B"
"M20334575","JOL","Study1","M",8070,100,"Ex2B"
"M20334855_nic","JOL","Study1","M",6161,0,"Ex2B"
"M20339554_set","JOL","Study1","M",5740,0,"Ex2B"
"M20339918","JOL","Study1","M",11451,0,"Ex2B"
"M20340839DE","JOL","Study1","M",10253,100,"Ex2B"
"M20341291_ymb","JOL","Study1","M",4345,0,"Ex2B"
"M20342004_AO","JOL","Study1","M",2131,0,"Ex2B"
"M20343663_rro","JOL","Study1","M",7459,0,"Ex2B"
"M20353264_sml","JOL","Study1","M",5311,100,"Ex2B"
"20343281EA","JOL","Study1","F",4741,100,"Ex2B"
"20346666jts","JOL","Study1","F",3446,100,"Ex2B"
"M20278923!AJP","JOL","Study1","F",2594,0,"Ex2B"
"M20287742_NT","JOL","Study1","F",2893,100,"Ex2B"
"M20302746LAA","JOL","Study1","F",2739,100,"Ex2B"
"M20302936IB","JOL","Study1","F",6075,100,"Ex2B"
"M20316781_bmd","JOL","Study1","F",2651,0,"Ex2B"
"M20317842","JOL","Study1","F",4794,0,"Ex2B"
"M20330209_AS","JOL","Study1","F",4428,100,"Ex2B"
"M20333917ER","JOL","Study1","F",3808,100,"Ex2B"
"M20334575","JOL","Study1","F",21730,0,"Ex2B"
"M20334855_nic","JOL","Study1","F",10008,0,"Ex2B"
"M20339554_set","JOL","Study1","F",4195,0,"Ex2B"
"M20339918","JOL","Study1","F",5857,0,"Ex2B"
"M20340839DE","JOL","Study1","F",5148,100,"Ex2B"
"M20341291_ymb","JOL","Study1","F",3391,0,"Ex2B"
"M20342004_AO","JOL","Study1","F",5203,0,"Ex2B"
"M20343663_rro","JOL","Study1","F",3855,100,"Ex2B"
"M20353264_sml","JOL","Study1","F",3190,100,"Ex2B"
"20343281EA","JOL","Study1","U",16088,100,"Ex2B"
"20346666jts","JOL","Study1","U",4880,0,"Ex2B"
"M20278923!AJP","JOL","Study1","U",2958,0,"Ex2B"
"M20287742_NT","JOL","Study1","U",4269,0,"Ex2B"
"M20302746LAA","JOL","Study1","U",3016,0,"Ex2B"
"M20302936IB","JOL","Study1","U",9324,0,"Ex2B"
"M20316781_bmd","JOL","Study1","U",4978,100,"Ex2B"
"M20317842","JOL","Study1","U",12500,100,"Ex2B"
"M20330209_AS","JOL","Study1","U",4548,100,"Ex2B"
"M20333917ER","JOL","Study1","U",2762,0,"Ex2B"
"M20334575","JOL","Study1","U",2949,0,"Ex2B"
"M20334855_nic","JOL","Study1","U",7770,0,"Ex2B"
"M20339554_set","JOL","Study1","U",8803,100,"Ex2B"
"M20339918","JOL","Study1","U",9485,0,"Ex2B"
"M20340839DE","JOL","Study1","U",3311,100,"Ex2B"
"M20341291_ymb","JOL","Study1","U",8242,0,"Ex2B"
"M20342004_AO","JOL","Study1","U",4507,0,"Ex2B"
"M20343663_rro","JOL","Study1","U",5243,0,"Ex2B"
"M20353264_sml","JOL","Study1","U",3284,0,"Ex2B"
"20343281EA","JOL","Study1","F",3832,100,"Ex2B"
"20346666jts","JOL","Study1","F",4413,100,"Ex2B"
"M20278923!AJP","JOL","Study1","F",2268,0,"Ex2B"
"M20287742_NT","JOL","Study1","F",3506,0,"Ex2B"
"M20302746LAA","JOL","Study1","F",4563,0,"Ex2B"
"M20302936IB","JOL","Study1","F",6733,0,"Ex2B"
"M20316781_bmd","JOL","Study1","F",6086,100,"Ex2B"
"M20317842","JOL","Study1","F",2818,100,"Ex2B"
"M20330209_AS","JOL","Study1","F",18911,100,"Ex2B"
"M20333917ER","JOL","Study1","F",2378,0,"Ex2B"
"M20334575","JOL","Study1","F",3530,0,"Ex2B"
"M20334855_nic","JOL","Study1","F",5025,100,"Ex2B"
"M20339554_set","JOL","Study1","F",11918,0,"Ex2B"
"M20339918","JOL","Study1","F",6038,0,"Ex2B"
"M20340839DE","JOL","Study1","F",4471,100,"Ex2B"
"M20341291_ymb","JOL","Study1","F",2542,0,"Ex2B"
"M20342004_AO","JOL","Study1","F",3234,0,"Ex2B"
"M20343663_rro","JOL","Study1","F",5206,0,"Ex2B"
"M20353264_sml","JOL","Study1","F",3546,0,"Ex2B"
"20343281EA","JOL","Study1","U",12323,100,"Ex2B"
"20346666jts","JOL","Study1","U",3513,100,"Ex2B"
"M20278923!AJP","JOL","Study1","U",4789,100,"Ex2B"
"M20287742_NT","JOL","Study1","U",5168,0,"Ex2B"
"M20302746LAA","JOL","Study1","U",5858,0,"Ex2B"
"M20302936IB","JOL","Study1","U",6208,0,"Ex2B"
"M20316781_bmd","JOL","Study1","U",10020,100,"Ex2B"
"M20317842","JOL","Study1","U",3079,100,"Ex2B"
"M20330209_AS","JOL","Study1","U",2779,100,"Ex2B"
"M20333917ER","JOL","Study1","U",4605,100,"Ex2B"
"M20334575","JOL","Study1","U",44595,0,"Ex2B"
"M20334855_nic","JOL","Study1","U",8502,100,"Ex2B"
"M20339554_set","JOL","Study1","U",4868,0,"Ex2B"
"M20339918","JOL","Study1","U",30796,0,"Ex2B"
"M20340839DE","JOL","Study1","U",3865,100,"Ex2B"
"M20341291_ymb","JOL","Study1","U",5318,0,"Ex2B"
"M20342004_AO","JOL","Study1","U",94473,0,"Ex2B"
"M20343663_rro","JOL","Study1","U",3884,100,"Ex2B"
"M20353264_sml","JOL","Study1","U",5614,100,"Ex2B"
"20343281EA","JOL","Study1","M",9239,100,"Ex2B"
"20346666jts","JOL","Study1","M",4632,0,"Ex2B"
"M20278923!AJP","JOL","Study1","M",2254,0,"Ex2B"
"M20287742_NT","JOL","Study1","M",6465,100,"Ex2B"
"M20302746LAA","JOL","Study1","M",2147,0,"Ex2B"
"M20302936IB","JOL","Study1","M",3620,0,"Ex2B"
"M20316781_bmd","JOL","Study1","M",3821,0,"Ex2B"
"M20317842","JOL","Study1","M",1815,0,"Ex2B"
"M20330209_AS","JOL","Study1","M",5151,100,"Ex2B"
"M20333917ER","JOL","Study1","M",3233,0,"Ex2B"
"M20334575","JOL","Study1","M",19672,0,"Ex2B"
"M20334855_nic","JOL","Study1","M",4152,0,"Ex2B"
"M20339554_set","JOL","Study1","M",8021,100,"Ex2B"
"M20339918","JOL","Study1","M",3161,0,"Ex2B"
"M20340839DE","JOL","Study1","M",15829,100,"Ex2B"
"M20341291_ymb","JOL","Study1","M",6141,0,"Ex2B"
"M20342004_AO","JOL","Study1","M",14268,0,"Ex2B"
"M20343663_rro","JOL","Study1","M",4682,100,"Ex2B"
"M20353264_sml","JOL","Study1","M",4005,0,"Ex2B"
"20343281EA","JOL","Study1","U",7480,0,"Ex2B"
"20346666jts","JOL","Study1","U",1984,0,"Ex2B"
"M20278923!AJP","JOL","Study1","U",4597,0,"Ex2B"
"M20287742_NT","JOL","Study1","U",3179,0,"Ex2B"
"M20302746LAA","JOL","Study1","U",3478,0,"Ex2B"
"M20302936IB","JOL","Study1","U",5820,0,"Ex2B"
"M20316781_bmd","JOL","Study1","U",6203,0,"Ex2B"
"M20317842","JOL","Study1","U",4984,0,"Ex2B"
"M20330209_AS","JOL","Study1","U",2813,100,"Ex2B"
"M20333917ER","JOL","Study1","U",10082,0,"Ex2B"
"M20334575","JOL","Study1","U",8702,0,"Ex2B"
"M20334855_nic","JOL","Study1","U",6384,0,"Ex2B"
"M20339554_set","JOL","Study1","U",6436,0,"Ex2B"
"M20339918","JOL","Study1","U",10843,0,"Ex2B"
"M20340839DE","JOL","Study1","U",8043,0,"Ex2B"
"M20341291_ymb","JOL","Study1","U",11999,0,"Ex2B"
"M20342004_AO","JOL","Study1","U",3591,0,"Ex2B"
"M20343663_rro","JOL","Study1","U",5508,0,"Ex2B"
"M20353264_sml","JOL","Study1","U",4240,0,"Ex2B"
"20343281EA","JOL","Study1","F",3981,0,"Ex2B"
"20346666jts","JOL","Study1","F",2509,0,"Ex2B"
"M20278923!AJP","JOL","Study1","F",7526,100,"Ex2B"
"M20287742_NT","JOL","Study1","F",3671,0,"Ex2B"
"M20302746LAA","JOL","Study1","F",6136,0,"Ex2B"
"M20302936IB","JOL","Study1","F",9032,100,"Ex2B"
"M20316781_bmd","JOL","Study1","F",3492,0,"Ex2B"
"M20317842","JOL","Study1","F",3539,0,"Ex2B"
"M20330209_AS","JOL","Study1","F",6537,100,"Ex2B"
"M20333917ER","JOL","Study1","F",2604,0,"Ex2B"
"M20334575","JOL","Study1","F",3275,100,"Ex2B"
"M20334855_nic","JOL","Study1","F",21906,100,"Ex2B"
"M20339554_set","JOL","Study1","F",6625,100,"Ex2B"
"M20339918","JOL","Study1","F",19813,100,"Ex2B"
"M20340839DE","JOL","Study1","F",2879,100,"Ex2B"
"M20341291_ymb","JOL","Study1","F",7043,0,"Ex2B"
"M20342004_AO","JOL","Study1","F",3166,100,"Ex2B"
"M20343663_rro","JOL","Study1","F",4332,0,"Ex2B"
"M20353264_sml","JOL","Study1","F",2695,100,"Ex2B"
"20343281EA","JOL","Study1","U",9273,100,"Ex2B"
"20346666jts","JOL","Study1","U",2930,0,"Ex2B"
"M20278923!AJP","JOL","Study1","U",1352,0,"Ex2B"
"M20287742_NT","JOL","Study1","U",5938,0,"Ex2B"
"M20302746LAA","JOL","Study1","U",2239,0,"Ex2B"
"M20302936IB","JOL","Study1","U",7408,100,"Ex2B"
"M20316781_bmd","JOL","Study1","U",2935,0,"Ex2B"
"M20317842","JOL","Study1","U",3769,0,"Ex2B"
"M20330209_AS","JOL","Study1","U",2547,100,"Ex2B"
"M20333917ER","JOL","Study1","U",5318,100,"Ex2B"
"M20334575","JOL","Study1","U",11465,0,"Ex2B"
"M20334855_nic","JOL","Study1","U",2394,0,"Ex2B"
"M20339554_set","JOL","Study1","U",6090,0,"Ex2B"
"M20339918","JOL","Study1","U",18166,0,"Ex2B"
"M20340839DE","JOL","Study1","U",10293,100,"Ex2B"
"M20341291_ymb","JOL","Study1","U",5080,0,"Ex2B"
"M20342004_AO","JOL","Study1","U",2999,0,"Ex2B"
"M20343663_rro","JOL","Study1","U",15856,0,"Ex2B"
"M20353264_sml","JOL","Study1","U",515,0,"Ex2B"
"20343281EA","JOL","Study1","M",6427,100,"Ex2B"
"20346666jts","JOL","Study1","M",3950,0,"Ex2B"
"M20278923!AJP","JOL","Study1","M",5511,100,"Ex2B"
"M20287742_NT","JOL","Study1","M",3171,0,"Ex2B"
"M20302746LAA","JOL","Study1","M",4417,0,"Ex2B"
"M20302936IB","JOL","Study1","M",14881,100,"Ex2B"
"M20316781_bmd","JOL","Study1","M",3956,100,"Ex2B"
"M20317842","JOL","Study1","M",3818,100,"Ex2B"
"M20330209_AS","JOL","Study1","M",3037,100,"Ex2B"
"M20333917ER","JOL","Study1","M",2324,100,"Ex2B"
"M20334575","JOL","Study1","M",8314,100,"Ex2B"
"M20334855_nic","JOL","Study1","M",44426,100,"Ex2B"
"M20339554_set","JOL","Study1","M",5594,0,"Ex2B"
"M20339918","JOL","Study1","M",31177,100,"Ex2B"
"M20340839DE","JOL","Study1","M",4323,100,"Ex2B"
"M20341291_ymb","JOL","Study1","M",8317,0,"Ex2B"
"M20342004_AO","JOL","Study1","M",3685,0,"Ex2B"
"M20343663_rro","JOL","Study1","M",5915,100,"Ex2B"
"M20353264_sml","JOL","Study1","M",10920,100,"Ex2B"
"20343281EA","JOL","Study1","F",9115,100,"Ex2B"
"20346666jts","JOL","Study1","F",3725,100,"Ex2B"
"M20278923!AJP","JOL","Study1","F",2684,100,"Ex2B"
"M20287742_NT","JOL","Study1","F",2855,0,"Ex2B"
"M20302746LAA","JOL","Study1","F",2732,100,"Ex2B"
"M20302936IB","JOL","Study1","F",8355,100,"Ex2B"
"M20316781_bmd","JOL","Study1","F",9776,0,"Ex2B"
"M20317842","JOL","Study1","F",3315,100,"Ex2B"
"M20330209_AS","JOL","Study1","F",3159,100,"Ex2B"
"M20333917ER","JOL","Study1","F",4007,100,"Ex2B"
"M20334575","JOL","Study1","F",6503,100,"Ex2B"
"M20334855_nic","JOL","Study1","F",7226,100,"Ex2B"
"M20339554_set","JOL","Study1","F",2694,0,"Ex2B"
"M20339918","JOL","Study1","F",3273,100,"Ex2B"
"M20340839DE","JOL","Study1","F",6798,100,"Ex2B"
"M20341291_ymb","JOL","Study1","F",3872,100,"Ex2B"
"M20342004_AO","JOL","Study1","F",2709,100,"Ex2B"
"M20343663_rro","JOL","Study1","F",6108,100,"Ex2B"
"M20353264_sml","JOL","Study1","F",4865,100,"Ex2B"
"20343281EA","JOL","Study1","U",5056,0,"Ex2B"
"20346666jts","JOL","Study1","U",1130,0,"Ex2B"
"M20278923!AJP","JOL","Study1","U",2197,0,"Ex2B"
"M20287742_NT","JOL","Study1","U",4066,0,"Ex2B"
"M20302746LAA","JOL","Study1","U",2133,0,"Ex2B"
"M20302936IB","JOL","Study1","U",6575,0,"Ex2B"
"M20316781_bmd","JOL","Study1","U",3978,0,"Ex2B"
"M20317842","JOL","Study1","U",3401,0,"Ex2B"
"M20330209_AS","JOL","Study1","U",3857,100,"Ex2B"
"M20333917ER","JOL","Study1","U",6706,0,"Ex2B"
"M20334575","JOL","Study1","U",7000,0,"Ex2B"
"M20334855_nic","JOL","Study1","U",10311,0,"Ex2B"
"M20339554_set","JOL","Study1","U",6417,0,"Ex2B"
"M20339918","JOL","Study1","U",10171,100,"Ex2B"
"M20340839DE","JOL","Study1","U",3216,100,"Ex2B"
"M20341291_ymb","JOL","Study1","U",6174,0,"Ex2B"
"M20342004_AO","JOL","Study1","U",10099,100,"Ex2B"
"M20343663_rro","JOL","Study1","U",5375,0,"Ex2B"
"M20353264_sml","JOL","Study1","U",4269,0,"Ex2B"
"20343281EA","JOL","Study1","F",3447,100,"Ex2B"
"20346666jts","JOL","Study1","F",5635,0,"Ex2B"
"M20278923!AJP","JOL","Study1","F",4684,100,"Ex2B"
"M20287742_NT","JOL","Study1","F",3289,0,"Ex2B"
"M20302746LAA","JOL","Study1","F",4427,100,"Ex2B"
"M20302936IB","JOL","Study1","F",7587,100,"Ex2B"
"M20316781_bmd","JOL","Study1","F",2739,0,"Ex2B"
"M20317842","JOL","Study1","F",3459,0,"Ex2B"
"M20330209_AS","JOL","Study1","F",4108,100,"Ex2B"
"M20333917ER","JOL","Study1","F",3731,0,"Ex2B"
"M20334575","JOL","Study1","F",4271,0,"Ex2B"
"M20334855_nic","JOL","Study1","F",21800,0,"Ex2B"
"M20339554_set","JOL","Study1","F",8211,0,"Ex2B"
"M20339918","JOL","Study1","F",9346,0,"Ex2B"
"M20340839DE","JOL","Study1","F",3508,100,"Ex2B"
"M20341291_ymb","JOL","Study1","F",3805,0,"Ex2B"
"M20342004_AO","JOL","Study1","F",4287,100,"Ex2B"
"M20343663_rro","JOL","Study1","F",3462,100,"Ex2B"
"M20353264_sml","JOL","Study1","F",4286,100,"Ex2B"
"20343281EA","JOL","Study1","M",14583,100,"Ex2B"
"20346666jts","JOL","Study1","M",2823,0,"Ex2B"
"M20278923!AJP","JOL","Study1","M",2325,100,"Ex2B"
"M20287742_NT","JOL","Study1","M",2847,0,"Ex2B"
"M20302746LAA","JOL","Study1","M",5098,0,"Ex2B"
"M20302936IB","JOL","Study1","M",5553,0,"Ex2B"
"M20316781_bmd","JOL","Study1","M",5742,0,"Ex2B"
"M20317842","JOL","Study1","M",4402,0,"Ex2B"
"M20330209_AS","JOL","Study1","M",3798,100,"Ex2B"
"M20333917ER","JOL","Study1","M",5660,0,"Ex2B"
"M20334575","JOL","Study1","M",7778,100,"Ex2B"
"M20334855_nic","JOL","Study1","M",9079,100,"Ex2B"
"M20339554_set","JOL","Study1","M",7848,0,"Ex2B"
"M20339918","JOL","Study1","M",29056,100,"Ex2B"
"M20340839DE","JOL","Study1","M",5555,100,"Ex2B"
"M20341291_ymb","JOL","Study1","M",4240,0,"Ex2B"
"M20342004_AO","JOL","Study1","M",3129,0,"Ex2B"
"M20343663_rro","JOL","Study1","M",4258,0,"Ex2B"
"M20353264_sml","JOL","Study1","M",8001,100,"Ex2B"
"20343281EA","JOL","Study1","U",13385,100,"Ex2B"
"20346666jts","JOL","Study1","U",1219,0,"Ex2B"
"M20278923!AJP","JOL","Study1","U",4511,0,"Ex2B"
"M20287742_NT","JOL","Study1","U",3006,0,"Ex2B"
"M20302746LAA","JOL","Study1","U",2470,0,"Ex2B"
"M20302936IB","JOL","Study1","U",5732,0,"Ex2B"
"M20316781_bmd","JOL","Study1","U",7623,0,"Ex2B"
"M20317842","JOL","Study1","U",8458,100,"Ex2B"
"M20330209_AS","JOL","Study1","U",4264,100,"Ex2B"
"M20333917ER","JOL","Study1","U",2246,0,"Ex2B"
"M20334575","JOL","Study1","U",6720,100,"Ex2B"
"M20334855_nic","JOL","Study1","U",7810,0,"Ex2B"
"M20339554_set","JOL","Study1","U",7213,0,"Ex2B"
"M20339918","JOL","Study1","U",3726,0,"Ex2B"
"M20340839DE","JOL","Study1","U",5415,100,"Ex2B"
"M20341291_ymb","JOL","Study1","U",10278,0,"Ex2B"
"M20342004_AO","JOL","Study1","U",3501,0,"Ex2B"
"M20343663_rro","JOL","Study1","U",6477,0,"Ex2B"
"M20353264_sml","JOL","Study1","U",6098,0,"Ex2B"
"20343281EA","JOL","Study1","U",9483,100,"Ex2B"
"20346666jts","JOL","Study1","U",1872,0,"Ex2B"
"M20278923!AJP","JOL","Study1","U",4003,0,"Ex2B"
"M20287742_NT","JOL","Study1","U",9777,0,"Ex2B"
"M20302746LAA","JOL","Study1","U",5447,0,"Ex2B"
"M20302936IB","JOL","Study1","U",12032,0,"Ex2B"
"M20316781_bmd","JOL","Study1","U",5412,0,"Ex2B"
"M20317842","JOL","Study1","U",5056,0,"Ex2B"
"M20330209_AS","JOL","Study1","U",6463,100,"Ex2B"
"M20333917ER","JOL","Study1","U",5372,0,"Ex2B"
"M20334575","JOL","Study1","U",15681,0,"Ex2B"
"M20334855_nic","JOL","Study1","U",9932,0,"Ex2B"
"M20339554_set","JOL","Study1","U",4806,0,"Ex2B"
"M20339918","JOL","Study1","U",5768,0,"Ex2B"
"M20340839DE","JOL","Study1","U",3805,100,"Ex2B"
"M20341291_ymb","JOL","Study1","U",3404,0,"Ex2B"
"M20342004_AO","JOL","Study1","U",2947,0,"Ex2B"
"M20343663_rro","JOL","Study1","U",7399,100,"Ex2B"
"M20353264_sml","JOL","Study1","U",7375,0,"Ex2B"
"20343281EA","JOL","Study1","M",9403,100,"Ex2B"
"20346666jts","JOL","Study1","M",1254,0,"Ex2B"
"M20278923!AJP","JOL","Study1","M",2759,100,"Ex2B"
"M20287742_NT","JOL","Study1","M",3282,0,"Ex2B"
"M20302746LAA","JOL","Study1","M",1830,0,"Ex2B"
"M20302936IB","JOL","Study1","M",11255,0,"Ex2B"
"M20316781_bmd","JOL","Study1","M",5210,0,"Ex2B"
"M20317842","JOL","Study1","M",4969,100,"Ex2B"
"M20330209_AS","JOL","Study1","M",4225,100,"Ex2B"
"M20333917ER","JOL","Study1","M",6643,0,"Ex2B"
"M20334575","JOL","Study1","M",4189,0,"Ex2B"
"M20334855_nic","JOL","Study1","M",7364,0,"Ex2B"
"M20339554_set","JOL","Study1","M",4860,0,"Ex2B"
"M20339918","JOL","Study1","M",10559,100,"Ex2B"
"M20340839DE","JOL","Study1","M",2797,100,"Ex2B"
"M20341291_ymb","JOL","Study1","M",6599,0,"Ex2B"
"M20342004_AO","JOL","Study1","M",3927,0,"Ex2B"
"M20343663_rro","JOL","Study1","M",7289,0,"Ex2B"
"M20353264_sml","JOL","Study1","M",5502,0,"Ex2B"
"20343281EA","JOL","Study1","F",4641,100,"Ex2B"
"20346666jts","JOL","Study1","F",2596,100,"Ex2B"
"M20278923!AJP","JOL","Study1","F",3145,0,"Ex2B"
"M20287742_NT","JOL","Study1","F",3548,0,"Ex2B"
"M20302746LAA","JOL","Study1","F",3799,0,"Ex2B"
"M20302936IB","JOL","Study1","F",7229,0,"Ex2B"
"M20316781_bmd","JOL","Study1","F",2874,0,"Ex2B"
"M20317842","JOL","Study1","F",5406,0,"Ex2B"
"M20330209_AS","JOL","Study1","F",3449,100,"Ex2B"
"M20333917ER","JOL","Study1","F",3379,0,"Ex2B"
"M20334575","JOL","Study1","F",8662,0,"Ex2B"
"M20334855_nic","JOL","Study1","F",5084,0,"Ex2B"
"M20339554_set","JOL","Study1","F",3342,100,"Ex2B"
"M20339918","JOL","Study1","F",7024,0,"Ex2B"
"M20340839DE","JOL","Study1","F",5001,100,"Ex2B"
"M20341291_ymb","JOL","Study1","F",6081,0,"Ex2B"
"M20342004_AO","JOL","Study1","F",2149,0,"Ex2B"
"M20343663_rro","JOL","Study1","F",3617,0,"Ex2B"
"M20353264_sml","JOL","Study1","F",4864,0,"Ex2B"
"20343281EA","JOL","Study1","M",8708,0,"Ex2B"
"20346666jts","JOL","Study1","M",2589,100,"Ex2B"
"M20278923!AJP","JOL","Study1","M",3581,0,"Ex2B"
"M20287742_NT","JOL","Study1","M",3835,0,"Ex2B"
"M20302746LAA","JOL","Study1","M",3448,0,"Ex2B"
"M20302936IB","JOL","Study1","M",4328,0,"Ex2B"
"M20316781_bmd","JOL","Study1","M",6835,0,"Ex2B"
"M20317842","JOL","Study1","M",2745,0,"Ex2B"
"M20330209_AS","JOL","Study1","M",3878,100,"Ex2B"
"M20333917ER","JOL","Study1","M",4591,0,"Ex2B"
"M20334575","JOL","Study1","M",7332,100,"Ex2B"
"M20334855_nic","JOL","Study1","M",3348,100,"Ex2B"
"M20339554_set","JOL","Study1","M",6477,0,"Ex2B"
"M20339918","JOL","Study1","M",43606,100,"Ex2B"
"M20340839DE","JOL","Study1","M",9614,100,"Ex2B"
"M20341291_ymb","JOL","Study1","M",5867,0,"Ex2B"
"M20342004_AO","JOL","Study1","M",3274,0,"Ex2B"
"M20343663_rro","JOL","Study1","M",4191,100,"Ex2B"
"M20353264_sml","JOL","Study1","M",2782,100,"Ex2B"
"20340564MB","JOL","Study1","F",2782,100,"Ex2B"
"20341951LJ","JOL","Study1","F",5054,100,"Ex2B"
"M20242754_bas","JOL","Study1","F",3751,100,"Ex2B"
"M20280978_JMS","JOL","Study1","F",2809,100,"Ex2B"
"M20316504_apg","JOL","Study1","F",3677,100,"Ex2B"
"M20316783","JOL","Study1","F",2339,100,"Ex2B"
"M20316794_MLD","JOL","Study1","F",2790,100,"Ex2B"
"M20321162rc","JOL","Study1","F",5004,100,"Ex2B"
"M20331852_mnttc","JOL","Study1","F",3244,100,"Ex2B"
"M20333614AP","JOL","Study1","F",2031,100,"Ex2B"
"M20337486EK","JOL","Study1","F",36558,100,"Ex2B"
"M20339861AP","JOL","Study1","F",7227,100,"Ex2B"
"M20340096","JOL","Study1","F",2490,100,"Ex2B"
"M20343023_AMI","JOL","Study1","F",3728,100,"Ex2B"
"M20344883_tla","JOL","Study1","F",4703,100,"Ex2B"
"M20344902_aal","JOL","Study1","F",10896,100,"Ex2B"
"M20345197_ejc","JOL","Study1","F",2428,100,"Ex2B"
"M20347183","JOL","Study1","F",2280,100,"Ex2B"
"M20347371_TO","JOL","Study1","F",4056,100,"Ex2B"
"20340564MB","JOL","Study1","M",2036,100,"Ex2B"
"20341951LJ","JOL","Study1","M",3503,100,"Ex2B"
"M20242754_bas","JOL","Study1","M",3930,0,"Ex2B"
"M20280978_JMS","JOL","Study1","M",3025,0,"Ex2B"
"M20316504_apg","JOL","Study1","M",10382,100,"Ex2B"
"M20316783","JOL","Study1","M",8781,0,"Ex2B"
"M20316794_MLD","JOL","Study1","M",2843,0,"Ex2B"
"M20321162rc","JOL","Study1","M",5522,0,"Ex2B"
"M20331852_mnttc","JOL","Study1","M",3357,0,"Ex2B"
"M20333614AP","JOL","Study1","M",2875,100,"Ex2B"
"M20337486EK","JOL","Study1","M",12310,100,"Ex2B"
"M20339861AP","JOL","Study1","M",4221,0,"Ex2B"
"M20340096","JOL","Study1","M",65066,100,"Ex2B"
"M20343023_AMI","JOL","Study1","M",4605,0,"Ex2B"
"M20344883_tla","JOL","Study1","M",4827,0,"Ex2B"
"M20344902_aal","JOL","Study1","M",20318,0,"Ex2B"
"M20345197_ejc","JOL","Study1","M",3767,100,"Ex2B"
