"id","encoding","direction","Response.RT","score","experiment"
"w10143279D.A","JOL","U",2033,0,"Ex1B"
"w10152065_kgp","JOL","U",4704,0,"Ex1B"
"w10152143_ars","JOL","U",4124,0,"Ex1B"
"w10152190_mm","JOL","U",5128,0,"Ex1B"
"w10152527_jmt","JOL","U",8486,0,"Ex1B"
"w10155657_MW","JOL","U",1989,0,"Ex1B"
"w10155664_nlr","JOL","U",1218,0,"Ex1B"
"w10156924_cos","JOL","U",2989,0,"Ex1B"
"w10159882_ARS","JOL","U",5309,0,"Ex1B"
"w10160404ko","JOL","U",1358,0,"Ex1B"
"w10160519_vas","JOL","U",4826,0,"Ex1B"
"w10161022_mj","JOL","U",2717,0,"Ex1B"
"w10168271ae","JOL","U",4746,0,"Ex1B"
"w10187067SW","JOL","U",2323,0,"Ex1B"
"w10192778_shruti","JOL","U",4637,0,"Ex1B"
"w10196082_CRM","JOL","U",4655,0,"Ex1B"
"w470603_jgn","JOL","U",2009,0,"Ex1B"
"w738206JEH","JOL","U",5037,0,"Ex1B"
"10158411AW","JOL","F",5035,100,"Ex1B"
"10161737JM","JOL","F",2115,100,"Ex1B"
"10178510lj","JOL","F",3710,100,"Ex1B"
"w10087387","JOL","F",4342,100,"Ex1B"
"w10107627","JOL","F",2209,100,"Ex1B"
"w10116193LH","JOL","F",2871,0,"Ex1B"
"w10125208_cfe","JOL","F",2585,100,"Ex1B"
"w10132740_fmm","JOL","F",2785,100,"Ex1B"
"w10137415_tj","JOL","F",3070,100,"Ex1B"
"w10139313_DNM","JOL","F",2425,100,"Ex1B"
"w10140015LS","JOL","F",3176,0,"Ex1B"
"w10143279D.A","JOL","F",5032,0,"Ex1B"
"w10152065_kgp","JOL","F",2954,100,"Ex1B"
"w10152143_ars","JOL","F",2773,100,"Ex1B"
"w10152190_mm","JOL","F",2626,100,"Ex1B"
"w10152527_jmt","JOL","F",1966,100,"Ex1B"
"w10155657_MW","JOL","F",6663,100,"Ex1B"
"w10155664_nlr","JOL","F",2073,100,"Ex1B"
"w10156924_cos","JOL","F",4378,100,"Ex1B"
"w10159882_ARS","JOL","F",3879,100,"Ex1B"
"w10160404ko","JOL","F",10462,100,"Ex1B"
"w10160519_vas","JOL","F",1867,100,"Ex1B"
"w10161022_mj","JOL","F",1724,100,"Ex1B"
"w10168271ae","JOL","F",2378,100,"Ex1B"
"w10187067SW","JOL","F",5229,100,"Ex1B"
"w10192778_shruti","JOL","F",2369,100,"Ex1B"
"w10196082_CRM","JOL","F",2349,100,"Ex1B"
"w470603_jgn","JOL","F",2180,100,"Ex1B"
"w738206JEH","JOL","F",3217,100,"Ex1B"
"10158411AW","JOL","U",25376,0,"Ex1B"
"10161737JM","JOL","U",8266,100,"Ex1B"
"10178510lj","JOL","U",6642,0,"Ex1B"
"w10087387","JOL","U",2286,100,"Ex1B"
"w10107627","JOL","U",2362,100,"Ex1B"
"w10116193LH","JOL","U",25,0,"Ex1B"
"w10125208_cfe","JOL","U",2714,100,"Ex1B"
"w10132740_fmm","JOL","U",3336,0,"Ex1B"
"w10137415_tj","JOL","U",1935,100,"Ex1B"
"w10139313_DNM","JOL","U",4956,100,"Ex1B"
"w10140015LS","JOL","U",2614,100,"Ex1B"
"w10143279D.A","JOL","U",3596,0,"Ex1B"
"w10152065_kgp","JOL","U",2889,0,"Ex1B"
"w10152143_ars","JOL","U",4633,0,"Ex1B"
"w10152190_mm","JOL","U",1587,0,"Ex1B"
"w10152527_jmt","JOL","U",3530,0,"Ex1B"
"w10155657_MW","JOL","U",5153,100,"Ex1B"
"w10155664_nlr","JOL","U",1739,0,"Ex1B"
"w10156924_cos","JOL","U",3351,100,"Ex1B"
"w10159882_ARS","JOL","U",3377,100,"Ex1B"
"w10160404ko","JOL","U",2869,100,"Ex1B"
"w10160519_vas","JOL","U",2435,0,"Ex1B"
"w10161022_mj","JOL","U",1852,100,"Ex1B"
"w10168271ae","JOL","U",5656,0,"Ex1B"
"w10187067SW","JOL","U",4126,100,"Ex1B"
"w10192778_shruti","JOL","U",3983,100,"Ex1B"
"w10196082_CRM","JOL","U",1305,0,"Ex1B"
"w470603_jgn","JOL","U",2314,100,"Ex1B"
"w738206JEH","JOL","U",3841,0,"Ex1B"
"10158411AW","JOL","U",10727,0,"Ex1B"
"10161737JM","JOL","U",3734,100,"Ex1B"
"10178510lj","JOL","U",2541,0,"Ex1B"
"w10087387","JOL","U",2442,0,"Ex1B"
"w10107627","JOL","U",6167,0,"Ex1B"
"w10116193LH","JOL","U",4600,0,"Ex1B"
"w10125208_cfe","JOL","U",4407,0,"Ex1B"
"w10132740_fmm","JOL","U",2439,0,"Ex1B"
"w10137415_tj","JOL","U",7907,0,"Ex1B"
"w10139313_DNM","JOL","U",4208,100,"Ex1B"
"w10140015LS","JOL","U",2258,0,"Ex1B"
"w10143279D.A","JOL","U",6409,0,"Ex1B"
"w10152065_kgp","JOL","U",2963,100,"Ex1B"
"w10152143_ars","JOL","U",4543,0,"Ex1B"
"w10152190_mm","JOL","U",2844,0,"Ex1B"
"w10152527_jmt","JOL","U",3096,100,"Ex1B"
"w10155657_MW","JOL","U",3563,0,"Ex1B"
"w10155664_nlr","JOL","U",3595,0,"Ex1B"
"w10156924_cos","JOL","U",11334,0,"Ex1B"
"w10159882_ARS","JOL","U",8246,0,"Ex1B"
"w10160404ko","JOL","U",10869,0,"Ex1B"
"w10160519_vas","JOL","U",3006,0,"Ex1B"
"w10161022_mj","JOL","U",4890,0,"Ex1B"
"w10168271ae","JOL","U",26887,0,"Ex1B"
"w10187067SW","JOL","U",4086,0,"Ex1B"
"w10192778_shruti","JOL","U",7287,0,"Ex1B"
"w10196082_CRM","JOL","U",3347,0,"Ex1B"
"w470603_jgn","JOL","U",7045,0,"Ex1B"
"w738206JEH","JOL","U",5221,0,"Ex1B"
"10158411AW","JOL","U",17015,0,"Ex1B"
"10161737JM","JOL","U",3816,100,"Ex1B"
"10178510lj","JOL","U",5947,0,"Ex1B"
"w10087387","JOL","U",2740,0,"Ex1B"
"w10107627","JOL","U",2128,0,"Ex1B"
"w10116193LH","JOL","U",48,0,"Ex1B"
"w10125208_cfe","JOL","U",12487,100,"Ex1B"
"w10132740_fmm","JOL","U",4541,0,"Ex1B"
"w10137415_tj","JOL","U",3398,100,"Ex1B"
"w10139313_DNM","JOL","U",8473,100,"Ex1B"
"w10140015LS","JOL","U",3382,100,"Ex1B"
"w10143279D.A","JOL","U",2331,0,"Ex1B"
"w10152065_kgp","JOL","U",4869,0,"Ex1B"
"w10152143_ars","JOL","U",3825,0,"Ex1B"
"w10152190_mm","JOL","U",1616,0,"Ex1B"
"w10152527_jmt","JOL","U",4100,0,"Ex1B"
"w10155657_MW","JOL","U",2373,0,"Ex1B"
"w10155664_nlr","JOL","U",5758,100,"Ex1B"
"w10156924_cos","JOL","U",5841,0,"Ex1B"
"w10159882_ARS","JOL","U",8156,100,"Ex1B"
"w10160404ko","JOL","U",2671,0,"Ex1B"
"w10160519_vas","JOL","U",2553,100,"Ex1B"
"w10161022_mj","JOL","U",5663,100,"Ex1B"
"w10168271ae","JOL","U",5911,0,"Ex1B"
"w10187067SW","JOL","U",3418,100,"Ex1B"
"w10192778_shruti","JOL","U",3677,0,"Ex1B"
"w10196082_CRM","JOL","U",3484,0,"Ex1B"
"w470603_jgn","JOL","U",2321,0,"Ex1B"
"w738206JEH","JOL","U",25712,0,"Ex1B"
"10158411AW","JOL","F",3237,100,"Ex1B"
"10158411AW","JOL","F",3527,100,"Ex1B"
"10161737JM","JOL","F",3366,100,"Ex1B"
"10161737JM","JOL","F",2022,100,"Ex1B"
"10178510lj","JOL","F",3786,100,"Ex1B"
"10178510lj","JOL","F",4096,100,"Ex1B"
"w10087387","JOL","F",2423,100,"Ex1B"
"w10087387","JOL","F",2152,100,"Ex1B"
"w10107627","JOL","F",4414,100,"Ex1B"
"w10107627","JOL","F",4061,100,"Ex1B"
"w10116193LH","JOL","F",2969,100,"Ex1B"
"w10116193LH","JOL","F",2296,100,"Ex1B"
"w10125208_cfe","JOL","F",3294,100,"Ex1B"
"w10125208_cfe","JOL","F",4547,100,"Ex1B"
"w10132740_fmm","JOL","F",3337,100,"Ex1B"
"w10132740_fmm","JOL","F",2987,100,"Ex1B"
"w10137415_tj","JOL","F",2178,100,"Ex1B"
"w10137415_tj","JOL","F",1860,100,"Ex1B"
"w10139313_DNM","JOL","F",2214,100,"Ex1B"
"w10139313_DNM","JOL","F",2132,100,"Ex1B"
"w10140015LS","JOL","F",2137,100,"Ex1B"
"w10140015LS","JOL","F",2488,100,"Ex1B"
"w10143279D.A","JOL","F",4985,0,"Ex1B"
"w10143279D.A","JOL","F",3238,0,"Ex1B"
"w10152065_kgp","JOL","F",6736,100,"Ex1B"
"w10152065_kgp","JOL","F",6734,100,"Ex1B"
"w10152143_ars","JOL","F",2896,100,"Ex1B"
"w10152143_ars","JOL","F",3134,100,"Ex1B"
"w10152190_mm","JOL","F",1525,100,"Ex1B"
"w10152190_mm","JOL","F",1814,100,"Ex1B"
"w10152527_jmt","JOL","F",3333,100,"Ex1B"
"w10152527_jmt","JOL","F",2451,100,"Ex1B"
"w10155657_MW","JOL","F",3642,100,"Ex1B"
"w10155657_MW","JOL","F",3558,100,"Ex1B"
"w10155664_nlr","JOL","F",2640,100,"Ex1B"
"w10155664_nlr","JOL","F",3442,100,"Ex1B"
"w10156924_cos","JOL","F",3230,100,"Ex1B"
"w10156924_cos","JOL","F",3355,100,"Ex1B"
"w10159882_ARS","JOL","F",4453,100,"Ex1B"
"w10159882_ARS","JOL","F",3434,100,"Ex1B"
"w10160404ko","JOL","F",11269,100,"Ex1B"
"w10160404ko","JOL","F",5271,100,"Ex1B"
"w10160519_vas","JOL","F",1684,100,"Ex1B"
"w10160519_vas","JOL","F",1672,100,"Ex1B"
"w10161022_mj","JOL","F",1791,100,"Ex1B"
"w10161022_mj","JOL","F",1612,100,"Ex1B"
"w10168271ae","JOL","F",2879,100,"Ex1B"
"w10168271ae","JOL","F",2189,100,"Ex1B"
"w10187067SW","JOL","F",3103,100,"Ex1B"
"w10187067SW","JOL","F",3139,100,"Ex1B"
"w10192778_shruti","JOL","F",2272,100,"Ex1B"
"w10192778_shruti","JOL","F",2202,100,"Ex1B"
"w10196082_CRM","JOL","F",2852,100,"Ex1B"
"w10196082_CRM","JOL","F",2445,100,"Ex1B"
"w470603_jgn","JOL","F",2481,100,"Ex1B"
"w470603_jgn","JOL","F",2058,100,"Ex1B"
"w738206JEH","JOL","F",3616,100,"Ex1B"
"w738206JEH","JOL","F",2683,100,"Ex1B"
"10158411AW","JOL","F",6650,100,"Ex1B"
"10161737JM","JOL","F",11681,0,"Ex1B"
"10178510lj","JOL","F",3883,100,"Ex1B"
"w10087387","JOL","F",2980,100,"Ex1B"
"w10107627","JOL","F",2377,100,"Ex1B"
"w10116193LH","JOL","F",56,0,"Ex1B"
"w10125208_cfe","JOL","F",3891,100,"Ex1B"
"w10132740_fmm","JOL","F",3964,100,"Ex1B"
"w10137415_tj","JOL","F",4483,100,"Ex1B"
"w10139313_DNM","JOL","F",5424,100,"Ex1B"
"w10140015LS","JOL","F",3996,100,"Ex1B"
"w10143279D.A","JOL","F",2663,100,"Ex1B"
"w10152065_kgp","JOL","F",2755,100,"Ex1B"
"w10152143_ars","JOL","F",3305,100,"Ex1B"
"w10152190_mm","JOL","F",2902,100,"Ex1B"
"w10152527_jmt","JOL","F",1897,100,"Ex1B"
"w10155657_MW","JOL","F",3356,100,"Ex1B"
"w10155664_nlr","JOL","F",1703,100,"Ex1B"
"w10156924_cos","JOL","F",4006,100,"Ex1B"
"w10159882_ARS","JOL","F",3196,100,"Ex1B"
"w10160404ko","JOL","F",2291,100,"Ex1B"
"w10160519_vas","JOL","F",1518,100,"Ex1B"
"w10161022_mj","JOL","F",1671,100,"Ex1B"
"w10168271ae","JOL","F",2084,100,"Ex1B"
"w10187067SW","JOL","F",2333,100,"Ex1B"
"w10192778_shruti","JOL","F",2723,100,"Ex1B"
"w10196082_CRM","JOL","F",2055,100,"Ex1B"
"w470603_jgn","JOL","F",1852,100,"Ex1B"
"w738206JEH","JOL","F",3745,100,"Ex1B"
"10158411AW","JOL","F",3219,100,"Ex1B"
"10161737JM","JOL","F",2078,100,"Ex1B"
"10178510lj","JOL","F",2630,100,"Ex1B"
"w10087387","JOL","F",2188,100,"Ex1B"
"w10107627","JOL","F",1996,100,"Ex1B"
"w10116193LH","JOL","F",1010,0,"Ex1B"
"w10125208_cfe","JOL","F",3757,100,"Ex1B"
"w10132740_fmm","JOL","F",2567,100,"Ex1B"
"w10137415_tj","JOL","F",4140,100,"Ex1B"
"w10139313_DNM","JOL","F",2968,100,"Ex1B"
"w10140015LS","JOL","F",502,0,"Ex1B"
"w10143279D.A","JOL","F",3422,100,"Ex1B"
"w10152065_kgp","JOL","F",3369,100,"Ex1B"
"w10152143_ars","JOL","F",2642,100,"Ex1B"
"w10152190_mm","JOL","F",1642,100,"Ex1B"
"w10152527_jmt","JOL","F",4088,0,"Ex1B"
"w10155657_MW","JOL","F",4783,100,"Ex1B"
"w10155664_nlr","JOL","F",1851,100,"Ex1B"
"w10156924_cos","JOL","F",2960,100,"Ex1B"
"w10159882_ARS","JOL","F",3453,100,"Ex1B"
"w10160404ko","JOL","F",3050,100,"Ex1B"
"w10160519_vas","JOL","F",1740,100,"Ex1B"
"w10161022_mj","JOL","F",1755,100,"Ex1B"
"w10168271ae","JOL","F",4968,100,"Ex1B"
"w10187067SW","JOL","F",2408,100,"Ex1B"
"w10192778_shruti","JOL","F",2276,100,"Ex1B"
"w10196082_CRM","JOL","F",2340,100,"Ex1B"
"w470603_jgn","JOL","F",3756,100,"Ex1B"
"w738206JEH","JOL","F",2861,100,"Ex1B"
"10158411AW","JOL","M",3174,100,"Ex1B"
"10161737JM","JOL","M",3313,0,"Ex1B"
"10178510lj","JOL","M",9061,100,"Ex1B"
"w10087387","JOL","M",5883,100,"Ex1B"
"w10107627","JOL","M",2690,0,"Ex1B"
"w10116193LH","JOL","M",35,0,"Ex1B"
"w10125208_cfe","JOL","M",4485,100,"Ex1B"
"w10132740_fmm","JOL","M",4340,100,"Ex1B"
"w10137415_tj","JOL","M",3188,100,"Ex1B"
"w10139313_DNM","JOL","M",3933,100,"Ex1B"
"w10140015LS","JOL","M",4505,100,"Ex1B"
"w10143279D.A","JOL","M",2302,0,"Ex1B"
"w10152065_kgp","JOL","M",4118,100,"Ex1B"
"w10152143_ars","JOL","M",4576,0,"Ex1B"
"w10152190_mm","JOL","M",2393,100,"Ex1B"
"w10152527_jmt","JOL","M",6496,0,"Ex1B"
"w10155657_MW","JOL","M",4218,100,"Ex1B"
"w10155664_nlr","JOL","M",3135,0,"Ex1B"
"w10156924_cos","JOL","M",46173,0,"Ex1B"
"w10159882_ARS","JOL","M",4059,100,"Ex1B"
"w10160404ko","JOL","M",3844,100,"Ex1B"
"w10160519_vas","JOL","M",2346,100,"Ex1B"
"w10161022_mj","JOL","M",4098,100,"Ex1B"
"w10168271ae","JOL","M",2451,0,"Ex1B"
"w10187067SW","JOL","M",4147,100,"Ex1B"
"w10192778_shruti","JOL","M",4850,100,"Ex1B"
"w10196082_CRM","JOL","M",3552,100,"Ex1B"
"w470603_jgn","JOL","M",2555,100,"Ex1B"
"w738206JEH","JOL","M",5758,100,"Ex1B"
"10158411AW","JOL","M",7811,0,"Ex1B"
"10161737JM","JOL","M",5920,100,"Ex1B"
"10178510lj","JOL","M",3316,0,"Ex1B"
"w10087387","JOL","M",2707,0,"Ex1B"
"w10107627","JOL","M",3608,100,"Ex1B"
"w10116193LH","JOL","M",2217,0,"Ex1B"
"w10125208_cfe","JOL","M",7379,0,"Ex1B"
"w10132740_fmm","JOL","M",4450,0,"Ex1B"
"w10137415_tj","JOL","M",1773,100,"Ex1B"
"w10139313_DNM","JOL","M",14485,0,"Ex1B"
"w10140015LS","JOL","M",2324,0,"Ex1B"
"w10143279D.A","JOL","M",3253,0,"Ex1B"
"w10152065_kgp","JOL","M",3237,0,"Ex1B"
"w10152143_ars","JOL","M",3058,100,"Ex1B"
"w10152190_mm","JOL","M",2607,100,"Ex1B"
"w10152527_jmt","JOL","M",5408,100,"Ex1B"
"w10155657_MW","JOL","M",6423,0,"Ex1B"
"w10155664_nlr","JOL","M",2306,0,"Ex1B"
"w10156924_cos","JOL","M",2623,0,"Ex1B"
"w10159882_ARS","JOL","M",3235,0,"Ex1B"
"w10160404ko","JOL","M",4076,0,"Ex1B"
"w10160519_vas","JOL","M",2926,0,"Ex1B"
"w10161022_mj","JOL","M",8492,0,"Ex1B"
"w10168271ae","JOL","M",5601,0,"Ex1B"
"w10187067SW","JOL","M",1497,0,"Ex1B"
"w10192778_shruti","JOL","M",4499,0,"Ex1B"
"w10196082_CRM","JOL","M",3870,0,"Ex1B"
"w470603_jgn","JOL","M",8309,0,"Ex1B"
"w738206JEH","JOL","M",3953,100,"Ex1B"
"10158411AW","JOL","F",2920,100,"Ex1B"
"10161737JM","JOL","F",1916,0,"Ex1B"
"10178510lj","JOL","F",2069,0,"Ex1B"
"w10087387","JOL","F",3308,0,"Ex1B"
"w10107627","JOL","F",2795,0,"Ex1B"
"w10116193LH","JOL","F",59,0,"Ex1B"
"w10125208_cfe","JOL","F",3591,100,"Ex1B"
"w10132740_fmm","JOL","F",4211,100,"Ex1B"
"w10137415_tj","JOL","F",3702,0,"Ex1B"
"w10139313_DNM","JOL","F",4155,100,"Ex1B"
"w10140015LS","JOL","F",1107,0,"Ex1B"
"w10143279D.A","JOL","F",3859,0,"Ex1B"
"w10152065_kgp","JOL","F",5475,100,"Ex1B"
"w10152143_ars","JOL","F",3174,100,"Ex1B"
"w10152190_mm","JOL","F",2729,0,"Ex1B"
"w10152527_jmt","JOL","F",3824,100,"Ex1B"
"w10155657_MW","JOL","F",4952,0,"Ex1B"
"w10155664_nlr","JOL","F",3044,0,"Ex1B"
"w10156924_cos","JOL","F",4072,0,"Ex1B"
"w10159882_ARS","JOL","F",9962,0,"Ex1B"
"w10160404ko","JOL","F",6085,0,"Ex1B"
"w10160519_vas","JOL","F",8079,100,"Ex1B"
"w10161022_mj","JOL","F",3209,0,"Ex1B"
"w10168271ae","JOL","F",7032,0,"Ex1B"
"w10187067SW","JOL","F",3503,100,"Ex1B"
"w10192778_shruti","JOL","F",6744,0,"Ex1B"
"w10196082_CRM","JOL","F",2878,0,"Ex1B"
"w470603_jgn","JOL","F",2702,100,"Ex1B"
"w738206JEH","JOL","F",9606,100,"Ex1B"
"10158411AW","JOL","F",3113,100,"Ex1B"
"10161737JM","JOL","F",3618,100,"Ex1B"
"10178510lj","JOL","F",2751,0,"Ex1B"
"w10087387","JOL","F",1513,100,"Ex1B"
"w10107627","JOL","F",1692,100,"Ex1B"
"w10116193LH","JOL","F",1808,0,"Ex1B"
"w10125208_cfe","JOL","F",2281,100,"Ex1B"
"w10132740_fmm","JOL","F",2017,100,"Ex1B"
"w10137415_tj","JOL","F",3261,0,"Ex1B"
"w10139313_DNM","JOL","F",4155,0,"Ex1B"
"w10140015LS","JOL","F",3313,100,"Ex1B"
"w10143279D.A","JOL","F",2453,0,"Ex1B"
"w10152065_kgp","JOL","F",2476,100,"Ex1B"
"w10152143_ars","JOL","F",2019,0,"Ex1B"
"w10152190_mm","JOL","F",1315,100,"Ex1B"
"w10152527_jmt","JOL","F",2460,100,"Ex1B"
"w10155657_MW","JOL","F",3364,100,"Ex1B"
"w10155664_nlr","JOL","F",1849,100,"Ex1B"
"w10156924_cos","JOL","F",2611,100,"Ex1B"
"w10159882_ARS","JOL","F",3013,100,"Ex1B"
"w10160404ko","JOL","F",2843,100,"Ex1B"
"w10160519_vas","JOL","F",1579,100,"Ex1B"
"w10161022_mj","JOL","F",1305,100,"Ex1B"
"w10168271ae","JOL","F",1809,100,"Ex1B"
"w10187067SW","JOL","F",3238,0,"Ex1B"
"w10192778_shruti","JOL","F",1676,100,"Ex1B"
"w10196082_CRM","JOL","F",3016,0,"Ex1B"
"w470603_jgn","JOL","F",2063,100,"Ex1B"
"w738206JEH","JOL","F",3803,100,"Ex1B"
"10158411AW","JOL","U",6132,0,"Ex1B"
"10161737JM","JOL","U",1939,100,"Ex1B"
"10178510lj","JOL","U",2163,0,"Ex1B"
"w10087387","JOL","U",10915,0,"Ex1B"
"w10107627","JOL","U",2081,0,"Ex1B"
"w10116193LH","JOL","U",4763,0,"Ex1B"
"w10125208_cfe","JOL","U",5605,0,"Ex1B"
"w10132740_fmm","JOL","U",3123,0,"Ex1B"
"w10137415_tj","JOL","U",3316,100,"Ex1B"
"w10139313_DNM","JOL","U",3784,0,"Ex1B"
"w10140015LS","JOL","U",1472,0,"Ex1B"
"w10143279D.A","JOL","U",3214,100,"Ex1B"
"w10152065_kgp","JOL","U",2403,100,"Ex1B"
"w10152143_ars","JOL","U",4074,0,"Ex1B"
"w10152190_mm","JOL","U",4613,100,"Ex1B"
"w10152527_jmt","JOL","U",4157,0,"Ex1B"
"w10155657_MW","JOL","U",3257,0,"Ex1B"
"w10155664_nlr","JOL","U",3735,0,"Ex1B"
"w10156924_cos","JOL","U",36955,0,"Ex1B"
"w10159882_ARS","JOL","U",6014,0,"Ex1B"
"w10160404ko","JOL","U",9940,0,"Ex1B"
"w10160519_vas","JOL","U",2788,100,"Ex1B"
"w10161022_mj","JOL","U",3886,0,"Ex1B"
"w10168271ae","JOL","U",4411,0,"Ex1B"
"w10187067SW","JOL","U",5669,0,"Ex1B"
"w10192778_shruti","JOL","U",23946,0,"Ex1B"
"w10196082_CRM","JOL","U",1363,0,"Ex1B"
"w470603_jgn","JOL","U",4050,0,"Ex1B"
"w738206JEH","JOL","U",3226,100,"Ex1B"
"10158411AW","JOL","U",5726,0,"Ex1B"
"10161737JM","JOL","U",2722,0,"Ex1B"
"10178510lj","JOL","U",3020,0,"Ex1B"
"w10087387","JOL","U",2182,0,"Ex1B"
"w10107627","JOL","U",7135,0,"Ex1B"
"w10116193LH","JOL","U",2106,0,"Ex1B"
"w10125208_cfe","JOL","U",3577,0,"Ex1B"
"w10132740_fmm","JOL","U",3324,0,"Ex1B"
"w10137415_tj","JOL","U",3227,100,"Ex1B"
"w10139313_DNM","JOL","U",2773,0,"Ex1B"
"w10140015LS","JOL","U",613,0,"Ex1B"
"w10143279D.A","JOL","U",3996,0,"Ex1B"
"w10152065_kgp","JOL","U",2537,0,"Ex1B"
"w10152143_ars","JOL","U",6481,0,"Ex1B"
"w10152190_mm","JOL","U",3278,0,"Ex1B"
"w10152527_jmt","JOL","U",4010,0,"Ex1B"
"w10155657_MW","JOL","U",13442,0,"Ex1B"
"w10155664_nlr","JOL","U",970,0,"Ex1B"
"w10156924_cos","JOL","U",3488,0,"Ex1B"
"w10159882_ARS","JOL","U",3178,0,"Ex1B"
"w10160404ko","JOL","U",1963,0,"Ex1B"
"w10160519_vas","JOL","U",2544,0,"Ex1B"
"w10161022_mj","JOL","U",2415,0,"Ex1B"
"w10168271ae","JOL","U",10550,0,"Ex1B"
"w10187067SW","JOL","U",1204,0,"Ex1B"
"w10192778_shruti","JOL","U",4391,100,"Ex1B"
"w10196082_CRM","JOL","U",3821,0,"Ex1B"
"w470603_jgn","JOL","U",5433,0,"Ex1B"
"w738206JEH","JOL","U",10313,0,"Ex1B"
"10158411AW","JOL","M",3128,100,"Ex1B"
"10161737JM","JOL","M",6477,0,"Ex1B"
"10178510lj","JOL","M",4935,0,"Ex1B"
"w10087387","JOL","M",2276,100,"Ex1B"
"w10107627","JOL","M",2919,100,"Ex1B"
"w10116193LH","JOL","M",11305,0,"Ex1B"
"w10125208_cfe","JOL","M",8628,0,"Ex1B"
"w10132740_fmm","JOL","M",6766,0,"Ex1B"
"w10137415_tj","JOL","M",5933,100,"Ex1B"
"w10139313_DNM","JOL","M",4845,100,"Ex1B"
"w10140015LS","JOL","M",2112,100,"Ex1B"
"w10143279D.A","JOL","M",6175,100,"Ex1B"
"w10152065_kgp","JOL","M",2961,100,"Ex1B"
"w10152143_ars","JOL","M",6819,0,"Ex1B"
"w10152190_mm","JOL","M",1651,100,"Ex1B"
"w10152527_jmt","JOL","M",6102,0,"Ex1B"
"w10155657_MW","JOL","M",3596,100,"Ex1B"
"w10155664_nlr","JOL","M",1390,0,"Ex1B"
"w10156924_cos","JOL","M",5994,0,"Ex1B"
"w10159882_ARS","JOL","M",3611,100,"Ex1B"
"w10160404ko","JOL","M",3114,0,"Ex1B"
"w10160519_vas","JOL","M",3036,0,"Ex1B"
"w10161022_mj","JOL","M",1570,0,"Ex1B"
"w10168271ae","JOL","M",6507,100,"Ex1B"
"w10187067SW","JOL","M",6585,100,"Ex1B"
"w10192778_shruti","JOL","M",2994,100,"Ex1B"
"w10196082_CRM","JOL","M",2355,0,"Ex1B"
"w470603_jgn","JOL","M",6996,100,"Ex1B"
"w738206JEH","JOL","M",3362,100,"Ex1B"
"10158411AW","JOL","F",3216,100,"Ex1B"
"10161737JM","JOL","F",2183,100,"Ex1B"
"10178510lj","JOL","F",1350,0,"Ex1B"
"w10087387","JOL","F",2078,100,"Ex1B"
"w10107627","JOL","F",2839,100,"Ex1B"
"w10116193LH","JOL","F",2097,0,"Ex1B"
"w10125208_cfe","JOL","F",3831,0,"Ex1B"
"w10132740_fmm","JOL","F",2629,100,"Ex1B"
"w10137415_tj","JOL","F",1838,100,"Ex1B"
"w10139313_DNM","JOL","F",6730,100,"Ex1B"
"w10140015LS","JOL","F",1360,0,"Ex1B"
"w10143279D.A","JOL","F",2550,0,"Ex1B"
"w10152065_kgp","JOL","F",2967,100,"Ex1B"
"w10152143_ars","JOL","F",3029,100,"Ex1B"
"w10152190_mm","JOL","F",2507,100,"Ex1B"
"w10152527_jmt","JOL","F",3060,100,"Ex1B"
"w10155657_MW","JOL","F",3601,100,"Ex1B"
"w10155664_nlr","JOL","F",4076,100,"Ex1B"
"w10156924_cos","JOL","F",3727,100,"Ex1B"
"w10159882_ARS","JOL","F",4188,100,"Ex1B"
"w10160404ko","JOL","F",6484,100,"Ex1B"
"w10160519_vas","JOL","F",2182,100,"Ex1B"
"w10161022_mj","JOL","F",3088,100,"Ex1B"
"w10168271ae","JOL","F",7531,100,"Ex1B"
"w10187067SW","JOL","F",2038,0,"Ex1B"
"w10192778_shruti","JOL","F",6031,0,"Ex1B"
"w10196082_CRM","JOL","F",2731,100,"Ex1B"
"w470603_jgn","JOL","F",2210,100,"Ex1B"
"w738206JEH","JOL","F",2968,100,"Ex1B"
"10158411AW","JOL","U",2838,0,"Ex1B"
"10161737JM","JOL","U",3006,0,"Ex1B"
"10178510lj","JOL","U",3828,0,"Ex1B"
"w10087387","JOL","U",3744,0,"Ex1B"
"w10107627","JOL","U",3195,0,"Ex1B"
"w10116193LH","JOL","U",1534,0,"Ex1B"
"w10125208_cfe","JOL","U",5385,0,"Ex1B"
"w10132740_fmm","JOL","U",2834,0,"Ex1B"
"w10137415_tj","JOL","U",4844,0,"Ex1B"
"w10139313_DNM","JOL","U",2533,0,"Ex1B"
"w10140015LS","JOL","U",1018,0,"Ex1B"
"w10143279D.A","JOL","U",3286,0,"Ex1B"
"w10152065_kgp","JOL","U",6357,0,"Ex1B"
"w10152143_ars","JOL","U",3901,0,"Ex1B"
"w10152190_mm","JOL","U",1791,0,"Ex1B"
"w10152527_jmt","JOL","U",3060,0,"Ex1B"
"w10155657_MW","JOL","U",3390,0,"Ex1B"
"w10155664_nlr","JOL","U",982,0,"Ex1B"
"w10156924_cos","JOL","U",4268,0,"Ex1B"
"w10159882_ARS","JOL","U",6241,0,"Ex1B"
"w10160404ko","JOL","U",3790,0,"Ex1B"
"w10160519_vas","JOL","U",1479,0,"Ex1B"
