"id","Response","key","percent_match","Scored","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1","source"
"w10176000_clb","wood","horn","0.25",0,3,"Read","bench","Study2","U","Study Phase",796,"Recall1","USM"
"w10185331","horm","horn","0.75",1,3,"Read","bench","Study2","U","Study Phase",1151,"Recall1","USM"
"w10192865SS","","horn","0",0,3,"Read","bench","Study2","U","Study Phase",2054,"Recall1","USM"
"10129766MIB","fly","heavy","0.2",0,3,"Read","bird","Study2","M","Study Phase",1044,"Recall1","USM"
"10140033VDC","heavy","heavy","1",1,3,"Read","bird","Study2","M","Study Phase",2170,"Recall1","USM"
"10179740DJ","heavy","heavy","1",1,3,"Read","bird","Study2","M","Study Phase",656,"Recall1","USM"
"W10129845_AGR","","heavy","0",0,3,"Read","bird","Study2","M","Study Phase",755,"Recall1","USM"
"w10162130SM","","heavy","0",0,3,"Read","bird","Study2","M","Study Phase",107,"Recall1","USM"
"w10176000_clb","fly","heavy","0.2",0,3,"Read","bird","Study2","M","Study Phase",828,"Recall1","USM"
"w10185331","heavy","heavy","1",1,3,"Read","bird","Study2","M","Study Phase",1297,"Recall1","USM"
"w10192865SS","","heavy","0",0,3,"Read","bird","Study2","M","Study Phase",2065,"Recall1","USM"
"10129766MIB","fire","fire","1",1,3,"Read","blaze","Study2","F","Study Phase",887,"Recall1","USM"
"10140033VDC","fire","fire","1",1,3,"Read","blaze","Study2","F","Study Phase",2031,"Recall1","USM"
"10179740DJ","fire","fire","1",1,3,"Read","blaze","Study2","F","Study Phase",636,"Recall1","USM"
"W10129845_AGR","fire","fire","1",1,3,"Read","blaze","Study2","F","Study Phase",531,"Recall1","USM"
"w10162130SM","","fire","0",0,3,"Read","blaze","Study2","F","Study Phase",302,"Recall1","USM"
"w10176000_clb","fire","fire","1",1,3,"Read","blaze","Study2","F","Study Phase",1175,"Recall1","USM"
"w10185331","tree","fire","0.5",0,3,"Read","blaze","Study2","F","Study Phase",1332,"Recall1","USM"
"w10192865SS","fire","fire","1",1,3,"Read","blaze","Study2","F","Study Phase",2098,"Recall1","USM"
"10129766MIB","men","ounce","0.4",0,3,"Read","both","Study2","U","Study Phase",902,"Recall1","USM"
"10140033VDC","same","ounce","0.2",0,3,"Read","both","Study2","U","Study Phase",1747,"Recall1","USM"
"10179740DJ","ounce","ounce","1",1,3,"Read","both","Study2","U","Study Phase",557,"Recall1","USM"
"W10129845_AGR","","ounce","0",0,3,"Read","both","Study2","U","Study Phase",1218,"Recall1","USM"
"w10162130SM","","ounce","0",0,3,"Read","both","Study2","U","Study Phase",589,"Recall1","USM"
"w10176000_clb","twins","ounce","0.2",0,3,"Read","both","Study2","U","Study Phase",2698,"Recall1","USM"
"w10185331","single","ounce","0.333333333333333",0,3,"Read","both","Study2","U","Study Phase",1692,"Recall1","USM"
"w10192865SS","","ounce","0",0,3,"Read","both","Study2","U","Study Phase",2938,"Recall1","USM"
"10129766MIB","water","water","1",1,3,"Read","bridge","Study2","F","Study Phase",1017,"Recall1","USM"
"10140033VDC","water","water","1",1,3,"Read","bridge","Study2","F","Study Phase",1859,"Recall1","USM"
"10179740DJ","water","water","1",1,3,"Read","bridge","Study2","F","Study Phase",745,"Recall1","USM"
"W10129845_AGR","","water","0",0,3,"Read","bridge","Study2","F","Study Phase",648,"Recall1","USM"
"w10162130SM","","water","0",0,3,"Read","bridge","Study2","F","Study Phase",577,"Recall1","USM"
"w10176000_clb","car","water","0.4",0,3,"Read","bridge","Study2","F","Study Phase",956,"Recall1","USM"
"w10185331","water","water","1",1,3,"Read","bridge","Study2","F","Study Phase",1874,"Recall1","USM"
"w10192865SS","water","water","1",1,3,"Read","bridge","Study2","F","Study Phase",2136,"Recall1","USM"
"10129766MIB","pain","plant","0.6",0,3,"Read","cactus","Study2","F","Study Phase",862,"Recall1","USM"
"10140033VDC","plant","plant","1",1,3,"Read","cactus","Study2","F","Study Phase",2505,"Recall1","USM"
"10179740DJ","plant","plant","1",1,3,"Read","cactus","Study2","F","Study Phase",661,"Recall1","USM"
"W10129845_AGR","plant","plant","1",1,3,"Read","cactus","Study2","F","Study Phase",726,"Recall1","USM"
"w10162130SM","","plant","0",0,3,"Read","cactus","Study2","F","Study Phase",660,"Recall1","USM"
"w10176000_clb","green","plant","0.2",0,3,"Read","cactus","Study2","F","Study Phase",818,"Recall1","USM"
"w10185331","plant","plant","1",1,3,"Read","cactus","Study2","F","Study Phase",1128,"Recall1","USM"
"w10192865SS","plant","plant","1",1,3,"Read","cactus","Study2","F","Study Phase",2236,"Recall1","USM"
"10129766MIB","money","leg","0.2",0,3,"Read","cash","Study2","U","Study Phase",1375,"Recall1","USM"
"10140033VDC","money","leg","0.2",0,3,"Read","cash","Study2","U","Study Phase",2027,"Recall1","USM"
"10179740DJ","leg","leg","1",1,3,"Read","cash","Study2","U","Study Phase",679,"Recall1","USM"
"W10129845_AGR","","leg","0",0,3,"Read","cash","Study2","U","Study Phase",476,"Recall1","USM"
"w10162130SM","","leg","0",0,3,"Read","cash","Study2","U","Study Phase",553,"Recall1","USM"
"w10176000_clb","money","leg","0.2",0,3,"Read","cash","Study2","U","Study Phase",2320,"Recall1","USM"
"w10185331","money","leg","0.2",0,3,"Read","cash","Study2","U","Study Phase",1999,"Recall1","USM"
"w10192865SS","","leg","0",0,3,"Read","cash","Study2","U","Study Phase",3181,"Recall1","USM"
"10129766MIB","top","red","0",0,3,"Read","cherry","Study2","F","Study Phase",1095,"Recall1","USM"
"10140033VDC","red","red","1",1,3,"Read","cherry","Study2","F","Study Phase",3309,"Recall1","USM"
"10179740DJ","red","red","1",1,3,"Read","cherry","Study2","F","Study Phase",621,"Recall1","USM"
"W10129845_AGR","","red","0",0,3,"Read","cherry","Study2","F","Study Phase",838,"Recall1","USM"
"w10162130SM","","red","0",0,3,"Read","cherry","Study2","F","Study Phase",144,"Recall1","USM"
"w10176000_clb","red","red","1",1,3,"Read","cherry","Study2","F","Study Phase",1281,"Recall1","USM"
"w10185331","red","red","1",1,3,"Read","cherry","Study2","F","Study Phase",1179,"Recall1","USM"
"w10192865SS","red","red","1",1,3,"Read","cherry","Study2","F","Study Phase",1263,"Recall1","USM"
"10129766MIB","ice","cold","0.25",0,3,"Read","chill","Study2","F","Study Phase",1262,"Recall1","USM"
"10140033VDC","pill","cold","0.25",0,3,"Read","chill","Study2","F","Study Phase",2688,"Recall1","USM"
"10179740DJ","cold","cold","1",1,3,"Read","chill","Study2","F","Study Phase",687,"Recall1","USM"
"W10129845_AGR","","cold","0",0,3,"Read","chill","Study2","F","Study Phase",534,"Recall1","USM"
"w10162130SM","cold","cold","1",1,3,"Read","chill","Study2","F","Study Phase",954,"Recall1","USM"
"w10176000_clb","cold","cold","1",1,3,"Read","chill","Study2","F","Study Phase",795,"Recall1","USM"
"w10185331","cold","cold","1",1,3,"Read","chill","Study2","F","Study Phase",2044,"Recall1","USM"
"w10192865SS","cold","cold","1",1,3,"Read","chill","Study2","F","Study Phase",2598,"Recall1","USM"
"10129766MIB","metal","hammer","0.5",0,3,"Read","chisel","Study2","F","Study Phase",1348,"Recall1","USM"
"10140033VDC","tool","hammer","0",0,3,"Read","chisel","Study2","F","Study Phase",1908,"Recall1","USM"
"10179740DJ","hammer","hammer","1",1,3,"Read","chisel","Study2","F","Study Phase",588,"Recall1","USM"
"W10129845_AGR","","hammer","0",0,3,"Read","chisel","Study2","F","Study Phase",522,"Recall1","USM"
"w10162130SM","","hammer","0",0,3,"Read","chisel","Study2","F","Study Phase",140,"Recall1","USM"
"w10176000_clb","house","hammer","0.333333333333333",0,3,"Read","chisel","Study2","F","Study Phase",2184,"Recall1","USM"
"w10185331","hammer","hammer","1",1,3,"Read","chisel","Study2","F","Study Phase",1375,"Recall1","USM"
"w10192865SS","hammer","hammer","1",1,3,"Read","chisel","Study2","F","Study Phase",2190,"Recall1","USM"
"10129766MIB","meat","cut","0.25",0,3,"Read","chop","Study2","F","Study Phase",810,"Recall1","USM"
"10140033VDC","pork","cut","0",0,3,"Read","chop","Study2","F","Study Phase",2078,"Recall1","USM"
"10179740DJ","cut","cut","1",1,3,"Read","chop","Study2","F","Study Phase",708,"Recall1","USM"
"W10129845_AGR","","cut","0",0,3,"Read","chop","Study2","F","Study Phase",829,"Recall1","USM"
"w10162130SM","","cut","0",0,3,"Read","chop","Study2","F","Study Phase",182,"Recall1","USM"
"w10176000_clb","fruit","cut","0.4",0,3,"Read","chop","Study2","F","Study Phase",796,"Recall1","USM"
"w10185331","cut","cut","1",1,3,"Read","chop","Study2","F","Study Phase",1319,"Recall1","USM"
"w10192865SS","cut","cut","1",1,3,"Read","chop","Study2","F","Study Phase",1278,"Recall1","USM"
"10129766MIB","business","nurse","0.5",0,3,"Read","court","Study2","M","Study Phase",946,"Recall1","USM"
"10140033VDC","case","nurse","0.4",0,3,"Read","court","Study2","M","Study Phase",3856,"Recall1","USM"
"10179740DJ","room","nurse","0.2",0,3,"Read","court","Study2","M","Study Phase",692,"Recall1","USM"
"W10129845_AGR","","nurse","0",0,3,"Read","court","Study2","M","Study Phase",2650,"Recall1","USM"
"w10162130SM","","nurse","0",0,3,"Read","court","Study2","M","Study Phase",168,"Recall1","USM"
"w10176000_clb","basketball","nurse","0.2",0,3,"Read","court","Study2","M","Study Phase",727,"Recall1","USM"
"w10185331","nurse","nurse","1",1,3,"Read","court","Study2","M","Study Phase",2180,"Recall1","USM"
"w10192865SS","nurse","nurse","1",1,3,"Read","court","Study2","M","Study Phase",3702,"Recall1","USM"
"10129766MIB","business","business","1",1,3,"Read","death","Study2","U","Study Phase",980,"Recall1","USM"
"10140033VDC","life","business","0.25",0,3,"Read","death","Study2","U","Study Phase",5152,"Recall1","USM"
"10179740DJ","business","business","1",1,3,"Read","death","Study2","U","Study Phase",604,"Recall1","USM"
"W10129845_AGR","","business","0",0,3,"Read","death","Study2","U","Study Phase",1416,"Recall1","USM"
"w10162130SM","","business","0",0,3,"Read","death","Study2","U","Study Phase",764,"Recall1","USM"
"w10176000_clb","sad","business","0.125",0,3,"Read","death","Study2","U","Study Phase",1245,"Recall1","USM"
"w10185331","business","business","1",1,3,"Read","death","Study2","U","Study Phase",907,"Recall1","USM"
"w10192865SS","","business","0",0,3,"Read","death","Study2","U","Study Phase",2067,"Recall1","USM"
"10129766MIB","food","sack","0",0,3,"Read","dietary","Study2","U","Study Phase",1962,"Recall1","USM"
"10140033VDC","healthy","sack","0.142857142857143",0,3,"Read","dietary","Study2","U","Study Phase",2949,"Recall1","USM"
"10179740DJ","sack","sack","1",1,3,"Read","dietary","Study2","U","Study Phase",624,"Recall1","USM"
"W10129845_AGR","","sack","0",0,3,"Read","dietary","Study2","U","Study Phase",904,"Recall1","USM"
"w10162130SM","","sack","0",0,3,"Read","dietary","Study2","U","Study Phase",135,"Recall1","USM"
"w10176000_clb","health","sack","0.166666666666667",0,3,"Read","dietary","Study2","U","Study Phase",878,"Recall1","USM"
"w10185331","sack","sack","1",1,3,"Read","dietary","Study2","U","Study Phase",2043,"Recall1","USM"
"w10192865SS","","sack","0",0,3,"Read","dietary","Study2","U","Study Phase",2179,"Recall1","USM"
"10129766MIB","paper","paper","1",1,3,"Read","document","Study2","F","Study Phase",1227,"Recall1","USM"
"10140033VDC","paper","paper","1",1,3,"Read","document","Study2","F","Study Phase",5705,"Recall1","USM"
"10179740DJ","paper","paper","1",1,3,"Read","document","Study2","F","Study Phase",699,"Recall1","USM"
"W10129845_AGR","","paper","0",0,3,"Read","document","Study2","F","Study Phase",498,"Recall1","USM"
"w10162130SM","","paper","0",0,3,"Read","document","Study2","F","Study Phase",497,"Recall1","USM"
"w10176000_clb","papers","paper","0.833333333333333",1,3,"Read","document","Study2","F","Study Phase",638,"Recall1","USM"
"w10185331","passport","paper","0.5",0,3,"Read","document","Study2","F","Study Phase",1781,"Recall1","USM"
"w10192865SS","","paper","0",0,3,"Read","document","Study2","F","Study Phase",1853,"Recall1","USM"
"10129766MIB","cat","pants","0.4",0,3,"Read","dog","Study2","M","Study Phase",919,"Recall1","USM"
"10140033VDC","park","pants","0.4",0,3,"Read","dog","Study2","M","Study Phase",3404,"Recall1","USM"
"10179740DJ","pants","pants","1",1,3,"Read","dog","Study2","M","Study Phase",623,"Recall1","USM"
"W10129845_AGR","","pants","0",0,3,"Read","dog","Study2","M","Study Phase",405,"Recall1","USM"
"w10162130SM","","pants","0",0,3,"Read","dog","Study2","M","Study Phase",94,"Recall1","USM"
"w10176000_clb","bark","pants","0.2",0,3,"Read","dog","Study2","M","Study Phase",906,"Recall1","USM"
"w10185331","pants","pants","1",1,3,"Read","dog","Study2","M","Study Phase",1157,"Recall1","USM"
"w10192865SS","","pants","0",0,3,"Read","dog","Study2","M","Study Phase",2414,"Recall1","USM"
"10129766MIB","fight","fight","1",1,3,"Read","feud","Study2","F","Study Phase",1311,"Recall1","USM"
"10140033VDC","fight","fight","1",1,3,"Read","feud","Study2","F","Study Phase",2869,"Recall1","USM"
"10179740DJ","reality","fight","0.285714285714286",0,3,"Read","feud","Study2","F","Study Phase",693,"Recall1","USM"
"W10129845_AGR","","fight","0",0,3,"Read","feud","Study2","F","Study Phase",378,"Recall1","USM"
"w10162130SM","","fight","0",0,3,"Read","feud","Study2","F","Study Phase",174,"Recall1","USM"
"w10176000_clb","family","fight","0.333333333333333",0,3,"Read","feud","Study2","F","Study Phase",1268,"Recall1","USM"
"w10185331","fight","fight","1",1,3,"Read","feud","Study2","F","Study Phase",1465,"Recall1","USM"
"w10192865SS","fight","fight","1",1,3,"Read","feud","Study2","F","Study Phase",1594,"Recall1","USM"
"10129766MIB","candle","window","0.333333333333333",0,3,"Read","handle","Study2","M","Study Phase",828,"Recall1","USM"
"10140033VDC","fix","window","0.166666666666667",0,3,"Read","handle","Study2","M","Study Phase",2666,"Recall1","USM"
"10179740DJ","window","window","1",1,3,"Read","handle","Study2","M","Study Phase",645,"Recall1","USM"
"W10129845_AGR","","window","0",0,3,"Read","handle","Study2","M","Study Phase",521,"Recall1","USM"
"w10162130SM","","window","0",0,3,"Read","handle","Study2","M","Study Phase",452,"Recall1","USM"
"w10176000_clb","ride","window","0.333333333333333",0,3,"Read","handle","Study2","M","Study Phase",575,"Recall1","USM"
"w10185331","window","window","1",1,3,"Read","handle","Study2","M","Study Phase",1714,"Recall1","USM"
"w10192865SS","window","window","1",1,3,"Read","handle","Study2","M","Study Phase",1762,"Recall1","USM"
"10129766MIB","sad","car","0.333333333333333",0,3,"Read","happy","Study2","U","Study Phase",972,"Recall1","USM"
"10140033VDC","meal","car","0.25",0,3,"Read","happy","Study2","U","Study Phase",1472,"Recall1","USM"
"10179740DJ","sad","car","0.333333333333333",0,3,"Read","happy","Study2","U","Study Phase",588,"Recall1","USM"
"W10129845_AGR","","car","0",0,3,"Read","happy","Study2","U","Study Phase",918,"Recall1","USM"
"w10162130SM","sad","car","0.333333333333333",0,3,"Read","happy","Study2","U","Study Phase",454,"Recall1","USM"
"w10176000_clb","car","car","1",1,3,"Read","happy","Study2","U","Study Phase",1697,"Recall1","USM"
"w10185331","car","car","1",1,3,"Read","happy","Study2","U","Study Phase",1379,"Recall1","USM"
"w10192865SS","","car","0",0,3,"Read","happy","Study2","U","Study Phase",1958,"Recall1","USM"
"10129766MIB","sheep","cow","0",0,3,"Read","herd","Study2","F","Study Phase",1103,"Recall1","USM"
"10140033VDC","sound","cow","0.2",0,3,"Read","herd","Study2","F","Study Phase",3112,"Recall1","USM"
"10179740DJ","cow","cow","1",1,3,"Read","herd","Study2","F","Study Phase",672,"Recall1","USM"
"W10129845_AGR","","cow","0",0,3,"Read","herd","Study2","F","Study Phase",578,"Recall1","USM"
"w10162130SM","","cow","0",0,3,"Read","herd","Study2","F","Study Phase",211,"Recall1","USM"
"w10176000_clb","cow","cow","1",1,3,"Read","herd","Study2","F","Study Phase",969,"Recall1","USM"
"w10185331","cow","cow","1",1,3,"Read","herd","Study2","F","Study Phase",1593,"Recall1","USM"
"w10192865SS","cow","cow","1",1,3,"Read","herd","Study2","F","Study Phase",1787,"Recall1","USM"
"10129766MIB","wasp","sting","0.2",0,3,"Read","hornet","Study2","F","Study Phase",974,"Recall1","USM"
"10140033VDC","bug","sting","0.2",0,3,"Read","hornet","Study2","F","Study Phase",3738,"Recall1","USM"
"10179740DJ","bug","sting","0.2",0,3,"Read","hornet","Study2","F","Study Phase",640,"Recall1","USM"
"W10129845_AGR","","sting","0",0,3,"Read","hornet","Study2","F","Study Phase",419,"Recall1","USM"
"w10162130SM","","sting","0",0,3,"Read","hornet","Study2","F","Study Phase",610,"Recall1","USM"
"w10176000_clb","sting","sting","1",1,3,"Read","hornet","Study2","F","Study Phase",1333,"Recall1","USM"
"w10185331","wasp","sting","0.2",0,3,"Read","hornet","Study2","F","Study Phase",799,"Recall1","USM"
"w10192865SS","sting","sting","1",1,3,"Read","hornet","Study2","F","Study Phase",1199,"Recall1","USM"
"10129766MIB","smell","smell","1",1,3,"Read","incense","Study2","F","Study Phase",720,"Recall1","USM"
"10140033VDC","smell","smell","1",1,3,"Read","incense","Study2","F","Study Phase",4888,"Recall1","USM"
"10179740DJ","smell","smell","1",1,3,"Read","incense","Study2","F","Study Phase",653,"Recall1","USM"
"W10129845_AGR","","smell","0",0,3,"Read","incense","Study2","F","Study Phase",603,"Recall1","USM"
"w10162130SM","burn","smell","0",0,3,"Read","incense","Study2","F","Study Phase",557,"Recall1","USM"
"w10176000_clb","food","smell","0",0,3,"Read","incense","Study2","F","Study Phase",2406,"Recall1","USM"
"w10185331","smell","smell","1",1,3,"Read","incense","Study2","F","Study Phase",831,"Recall1","USM"
"w10192865SS","smell","smell","1",1,3,"Read","incense","Study2","F","Study Phase",2100,"Recall1","USM"
"10129766MIB","queen","vase","0.2",0,3,"Read","king","Study2","U","Study Phase",827,"Recall1","USM"
"10140033VDC","queen","vase","0.2",0,3,"Read","king","Study2","U","Study Phase",3210,"Recall1","USM"
"10179740DJ","vase","vase","1",1,3,"Read","king","Study2","U","Study Phase",614,"Recall1","USM"
"W10129845_AGR","floor","vase","0",0,3,"Read","king","Study2","U","Study Phase",744,"Recall1","USM"
"w10162130SM","","vase","0",0,3,"Read","king","Study2","U","Study Phase",792,"Recall1","USM"
"w10176000_clb","crown","vase","0",0,3,"Read","king","Study2","U","Study Phase",677,"Recall1","USM"
"w10185331","queen","vase","0.2",0,3,"Read","king","Study2","U","Study Phase",1334,"Recall1","USM"
"w10192865SS","","vase","0",0,3,"Read","king","Study2","U","Study Phase",3241,"Recall1","USM"
"10129766MIB","baseball","baseball","1",1,3,"Read","league","Study2","F","Study Phase",919,"Recall1","USM"
"10140033VDC","games","baseball","0.375",0,3,"Read","league","Study2","F","Study Phase",7295,"Recall1","USM"
"10179740DJ","baseball","baseball","1",1,3,"Read","league","Study2","F","Study Phase",696,"Recall1","USM"
"W10129845_AGR","","baseball","0",0,3,"Read","league","Study2","F","Study Phase",402,"Recall1","USM"
"w10162130SM","","baseball","0",0,3,"Read","league","Study2","F","Study Phase",156,"Recall1","USM"
"w10176000_clb","baseball","baseball","1",1,3,"Read","league","Study2","F","Study Phase",500,"Recall1","USM"
"w10185331","baseball","baseball","1",1,3,"Read","league","Study2","F","Study Phase",1098,"Recall1","USM"
"w10192865SS","baseball","baseball","1",1,3,"Read","league","Study2","F","Study Phase",2493,"Recall1","USM"
"10129766MIB","house","toil","0.2",0,3,"Read","lease","Study2","U","Study Phase",2293,"Recall1","USM"
"10140033VDC","sign","toil","0.25",0,3,"Read","lease","Study2","U","Study Phase",2507,"Recall1","USM"
"10179740DJ","toil","toil","1",1,3,"Read","lease","Study2","U","Study Phase",603,"Recall1","USM"
"W10129845_AGR","","toil","0",0,3,"Read","lease","Study2","U","Study Phase",475,"Recall1","USM"
"w10162130SM","","toil","0",0,3,"Read","lease","Study2","U","Study Phase",488,"Recall1","USM"
"w10176000_clb","house","toil","0.2",0,3,"Read","lease","Study2","U","Study Phase",612,"Recall1","USM"
"w10185331","toil","toil","1",1,3,"Read","lease","Study2","U","Study Phase",1105,"Recall1","USM"
"w10192865SS","","toil","0",0,3,"Read","lease","Study2","U","Study Phase",1953,"Recall1","USM"
"10129766MIB","arm","grill","0.2",0,3,"Read","leg","Study2","M","Study Phase",951,"Recall1","USM"
"10140033VDC","room","grill","0.2",0,3,"Read","leg","Study2","M","Study Phase",4016,"Recall1","USM"
"10179740DJ","grill","grill","1",1,3,"Read","leg","Study2","M","Study Phase",737,"Recall1","USM"
"W10129845_AGR","","grill","0",0,3,"Read","leg","Study2","M","Study Phase",713,"Recall1","USM"
"w10162130SM","","grill","0",0,3,"Read","leg","Study2","M","Study Phase",219,"Recall1","USM"
"w10176000_clb","cash","grill","0",0,3,"Read","leg","Study2","M","Study Phase",5628,"Recall1","USM"
"w10185331","grill","grill","1",1,3,"Read","leg","Study2","M","Study Phase",1440,"Recall1","USM"
"w10192865SS","","grill","0",0,3,"Read","leg","Study2","M","Study Phase",2417,"Recall1","USM"
"10129766MIB","suit","trap","0.25",0,3,"Read","man","Study2","M","Study Phase",772,"Recall1","USM"
"10140033VDC","woman","trap","0.2",0,3,"Read","man","Study2","M","Study Phase",7154,"Recall1","USM"
"10179740DJ","trap","trap","1",1,3,"Read","man","Study2","M","Study Phase",677,"Recall1","USM"
"W10129845_AGR","","trap","0",0,3,"Read","man","Study2","M","Study Phase",555,"Recall1","USM"
"w10162130SM","dog","trap","0",0,3,"Read","man","Study2","M","Study Phase",463,"Recall1","USM"
"w10176000_clb","fast","trap","0.5",0,3,"Read","man","Study2","M","Study Phase",1110,"Recall1","USM"
"w10185331","woman","trap","0.2",0,3,"Read","man","Study2","M","Study Phase",1275,"Recall1","USM"
"w10192865SS","","trap","0",0,3,"Read","man","Study2","M","Study Phase",2097,"Recall1","USM"
"10129766MIB","children","children","1",1,3,"Read","mirror","Study2","U","Study Phase",989,"Recall1","USM"
"10140033VDC","child","children","0.625",0,3,"Read","mirror","Study2","U","Study Phase",1742,"Recall1","USM"
"10179740DJ","children","children","1",1,3,"Read","mirror","Study2","U","Study Phase",698,"Recall1","USM"
"W10129845_AGR","","children","0",0,3,"Read","mirror","Study2","U","Study Phase",468,"Recall1","USM"
"w10162130SM","","children","0",0,3,"Read","mirror","Study2","U","Study Phase",555,"Recall1","USM"
"w10176000_clb","glass","children","0.125",0,3,"Read","mirror","Study2","U","Study Phase",1454,"Recall1","USM"
"w10185331","selfie","children","0.375",0,3,"Read","mirror","Study2","U","Study Phase",1281,"Recall1","USM"
"w10192865SS","children","children","1",1,3,"Read","mirror","Study2","U","Study Phase",2656,"Recall1","USM"
"10129766MIB","cactus","rake","0.166666666666667",0,3,"Read","plant","Study2","M","Study Phase",1829,"Recall1","USM"
"10140033VDC","cactus","rake","0.166666666666667",0,3,"Read","plant","Study2","M","Study Phase",6547,"Recall1","USM"
"10179740DJ","rake","rake","1",1,3,"Read","plant","Study2","M","Study Phase",651,"Recall1","USM"
"W10129845_AGR","","rake","0",0,3,"Read","plant","Study2","M","Study Phase",500,"Recall1","USM"
"w10162130SM","","rake","0",0,3,"Read","plant","Study2","M","Study Phase",515,"Recall1","USM"
"w10176000_clb","grow","rake","0.25",0,3,"Read","plant","Study2","M","Study Phase",731,"Recall1","USM"
"w10185331","cactus","rake","0.166666666666667",0,3,"Read","plant","Study2","M","Study Phase",1596,"Recall1","USM"
"w10192865SS","","rake","0",0,3,"Read","plant","Study2","M","Study Phase",1920,"Recall1","USM"
"10129766MIB","pull","clutter","0.285714285714286",0,3,"Read","push","Study2","U","Study Phase",2659,"Recall1","USM"
"10140033VDC","up","clutter","0.142857142857143",0,3,"Read","push","Study2","U","Study Phase",1688,"Recall1","USM"
"10179740DJ","clutter","clutter","1",1,3,"Read","push","Study2","U","Study Phase",701,"Recall1","USM"
"W10129845_AGR","","clutter","0",0,3,"Read","push","Study2","U","Study Phase",396,"Recall1","USM"
"w10162130SM","","clutter","0",0,3,"Read","push","Study2","U","Study Phase",121,"Recall1","USM"
"w10176000_clb","pull","clutter","0.285714285714286",0,3,"Read","push","Study2","U","Study Phase",1922,"Recall1","USM"
"w10185331","clutter","clutter","1",1,3,"Read","push","Study2","U","Study Phase",932,"Recall1","USM"
"w10192865SS","clutter","clutter","1",1,3,"Read","push","Study2","U","Study Phase",4418,"Recall1","USM"
"10129766MIB","cough","hide","0.2",0,3,"Read","sick","Study2","U","Study Phase",851,"Recall1","USM"
"10140033VDC","ill","hide","0.25",0,3,"Read","sick","Study2","U","Study Phase",4354,"Recall1","USM"
"10179740DJ","hide","hide","1",1,3,"Read","sick","Study2","U","Study Phase",648,"Recall1","USM"
"W10129845_AGR","","hide","0",0,3,"Read","sick","Study2","U","Study Phase",1286,"Recall1","USM"
"w10162130SM","","hide","0",0,3,"Read","sick","Study2","U","Study Phase",432,"Recall1","USM"
"w10176000_clb","mask","hide","0",0,3,"Read","sick","Study2","U","Study Phase",621,"Recall1","USM"
"w10185331","hide","hide","1",1,3,"Read","sick","Study2","U","Study Phase",973,"Recall1","USM"
"w10192865SS","","hide","0",0,3,"Read","sick","Study2","U","Study Phase",3607,"Recall1","USM"
"10129766MIB","stop","school","0.333333333333333",0,3,"Read","sign","Study2","M","Study Phase",1115,"Recall1","USM"
"10140033VDC","read","school","0",0,3,"Read","sign","Study2","M","Study Phase",4812,"Recall1","USM"
"10179740DJ","school","school","1",1,3,"Read","sign","Study2","M","Study Phase",648,"Recall1","USM"
"W10129845_AGR","","school","0",0,3,"Read","sign","Study2","M","Study Phase",616,"Recall1","USM"
"w10162130SM","","school","0",0,3,"Read","sign","Study2","M","Study Phase",191,"Recall1","USM"
"w10176000_clb","pen","school","0",0,3,"Read","sign","Study2","M","Study Phase",4983,"Recall1","USM"
"w10185331","board","school","0.166666666666667",0,3,"Read","sign","Study2","M","Study Phase",882,"Recall1","USM"
"w10192865SS","","school","0",0,3,"Read","sign","Study2","M","Study Phase",1782,"Recall1","USM"
"10129766MIB","weak","accident","0.25",0,3,"Read","strong","Study2","U","Study Phase",1046,"Recall1","USM"
"10140033VDC","muscles","accident","0.25",0,3,"Read","strong","Study2","U","Study Phase",3129,"Recall1","USM"
"10179740DJ","accident","accident","1",1,3,"Read","strong","Study2","U","Study Phase",637,"Recall1","USM"
"W10129845_AGR","","accident","0",0,3,"Read","strong","Study2","U","Study Phase",632,"Recall1","USM"
"w10162130SM","","accident","0",0,3,"Read","strong","Study2","U","Study Phase",974,"Recall1","USM"
"w10176000_clb","weights","accident","0.375",0,3,"Read","strong","Study2","U","Study Phase",862,"Recall1","USM"
"w10185331","arm","accident","0.125",0,3,"Read","strong","Study2","U","Study Phase",1257,"Recall1","USM"
"w10192865SS","accident","accident","1",1,3,"Read","strong","Study2","U","Study Phase",2155,"Recall1","USM"
"10129766MIB","sweet","riddle","0.166666666666667",0,3,"Read","sugar","Study2","U","Study Phase",1555,"Recall1","USM"
"10140033VDC","high","riddle","0.166666666666667",0,3,"Read","sugar","Study2","U","Study Phase",1594,"Recall1","USM"
"10179740DJ","riddle","riddle","1",1,3,"Read","sugar","Study2","U","Study Phase",782,"Recall1","USM"
"W10129845_AGR","","riddle","0",0,3,"Read","sugar","Study2","U","Study Phase",2482,"Recall1","USM"
"w10162130SM","","riddle","0",0,3,"Read","sugar","Study2","U","Study Phase",329,"Recall1","USM"
"w10176000_clb","dessert","riddle","0.428571428571429",0,3,"Read","sugar","Study2","U","Study Phase",504,"Recall1","USM"
"w10185331","riddle","riddle","1",1,3,"Read","sugar","Study2","U","Study Phase",2261,"Recall1","USM"
"w10192865SS","","riddle","0",0,3,"Read","sugar","Study2","U","Study Phase",1634,"Recall1","USM"
